S.No,Station,Latitude,Longitude,line_geom
1,Kavanoor,9.483642368489592,78.56322861207123,
2,Karaikudi,10.078312175334833,78.73455826745919,"LINESTRING(78.56322861207123 9.483642368489592, 78.73455826745919 10.078312175334833)"
