S.No,Station,Latitude,Longitude,line_geom
1,MANALI (GIS),13.176893585703366,80.27185604866351,
2,Pulianthope GIS,9.162131347271783,77.39113785460906,"LINESTRING(80.27185604866351 13.176893585703366, 77.39113785460906 9.162131347271783)"
