S.No,Station,Latitude,Longitude,line_geom
1,Mosur,13.097070787369963,79.68592671529296,
2,Thiruvalam,12.999500655987166,79.24305258611881,"LINESTRING(79.68592671529296 13.097070787369963, 79.24305258611881 12.999500655987166)"
