S.No,Station,Latitude,Longitude,line_geom
1,Guindy SS,13.011083664557294,80.2102803960113,
2,Guindy SS,13.011083664557294,80.2102803960113,"LINESTRING(80.2102803960113 13.011083664557294, 80.2102803960113 13.011083664557294)"
