S.No,Station,Latitude,Longitude,line_geom
1,Madurai,10.441852670653216,78.09356377362073,
2,Anupankulam,9.421189,77.826839,"LINESTRING(78.09356377362073 10.441852670653216, 77.826839 9.421189)"
3,Kayathar,8.88864,77.77083,"LINESTRING(77.826839 9.421189, 77.77083 8.88864)"
