S.No,Station,Latitude,Longitude,line_geom
1,Ulundurpet,11.6623769530436,79.25408856821663,
2,Neyveli TS II,11.598303976773952,79.44631671311863,"LINESTRING(79.25408856821663 11.6623769530436, 79.44631671311863 11.598303976773952)"
