S.No,Station,Latitude,Longitude,line_geom
1,Kamudhi,9.349823012110539,78.3956085643446,
2,Karaikudi,10.078312175334833,78.73455826745919,"LINESTRING(78.3956085643446 9.349823012110539, 78.73455826745919 10.078312175334833)"
