S.No,Station,Latitude,Longitude,line_geom
1,Basin bridge,13.099398867534045,80.26948050175248,
2,Pulianthope,11.422061062517061,79.53686890875197,"LINESTRING(80.26948050175248 13.099398867534045, 79.53686890875197 11.422061062517061)"
