S.No,Station,Latitude,Longitude,line_geom
1,Valparai Town,10.494634684800735,77.7462434056479,
2,Chinchona,9.077253,77.486798,"LINESTRING(77.7462434056479 10.494634684800735, 77.486798 9.077253)"
