S.No,Station,Latitude,Longitude,line_geom
1,Myvadi,10.594150298476304,77.3283964662548,
2,Pugalur (upto Loc,11.054280379052035,77.9891868538701,"LINESTRING(77.3283964662548 10.594150298476304, 77.9891868538701 11.054280379052035)"
3,Pugalur,11.054280379052035,77.9891868538701,"LINESTRING(77.9891868538701 11.054280379052035, 77.9891868538701 11.054280379052035)"
