S.No,Station,Latitude,Longitude,line_geom
1,Alandur GIS,13.002843332040676,80.20164345010907,
2,Airport,12.719425579611112,80.18178354506414,"LINESTRING(80.20164345010907 13.002843332040676, 80.18178354506414 12.719425579611112)"
