S.No,Station,Latitude,Longitude,line_geom
1,Alamathy,13.20577805723491,80.09901956945548,
2,Sunguvarchatram,12.903602180820263,79.8776844341625,"LINESTRING(80.09901956945548 13.20577805723491, 79.8776844341625 12.903602180820263)"
