S.No,Station,Latitude,Longitude,line_geom
1,Aliyar,10.45530087628011,77.00707473928564,
2,Iyyarpady,11.584914408686084,77.85922500006785,"LINESTRING(77.00707473928564 10.45530087628011, 77.85922500006785 11.584914408686084)"
3,SholayarI,12.668943071662344,77.99180096578431,"LINESTRING(77.85922500006785 11.584914408686084, 77.99180096578431 12.668943071662344)"
