S.No,Station,Latitude,Longitude,line_geom
1,Veeranam,8.9526283,77.4927819,
2,Abhishekapatti,8.765381849559546,77.64089771926159,"LINESTRING(77.4927819 8.9526283, 77.64089771926159 8.765381849559546)"
