S.No,Station,Latitude,Longitude,line_geom
1,Kundah PH3,11.304451209598419,76.5758685879867,
2,Kundah PH4,11.2612073,76.8061842,"LINESTRING(76.5758685879867 11.304451209598419, 76.8061842 11.2612073)"
