S.No,Station,Latitude,Longitude,line_geom
1,Udumalpet,10.576264789587961,77.27895516131238,
2,Udumalpet kV,10.576264789587961,77.27895516131238,"LINESTRING(77.27895516131238 10.576264789587961, 77.27895516131238 10.576264789587961)"
