S.No,Station,Latitude,Longitude,line_geom
1,Manali,13.175361388170492,80.27176029980282,
2,Tondiarpet,13.128538481854747,80.27562253895894,"LINESTRING(80.27176029980282 13.175361388170492, 80.27562253895894 13.128538481854747)"
