S.No,Station,Latitude,Longitude,line_geom
1,Sankarapuram,11.869602978256937,78.92731552513632,
2,Ulundurpet,11.6623769530436,79.25408856821663,"LINESTRING(78.92731552513632 11.869602978256937, 79.25408856821663 11.6623769530436)"
