S.No,Station,Latitude,Longitude,line_geom
1,Palavadi,12.164743472716257,78.05859651975696,
2,Rasipalayam 3&4,10.834892089110513,77.49539548004276,"LINESTRING(78.05859651975696 12.164743472716257, 77.49539548004276 10.834892089110513)"
