S.No,Station,Latitude,Longitude,line_geom
1,Sriperumpudur,12.981101494992117,79.9743993527881,
2,Mosur (for thiruvalam link),12.999500655987166,79.24305258611881,"LINESTRING(79.9743993527881 12.981101494992117, 79.24305258611881 12.999500655987166)"
