S.No,Station,Latitude,Longitude,line_geom
1,Cuddalore,11.727679897230315,79.732029457698,
2,Veerapuram,8.9526283,77.4927819,"LINESTRING(79.732029457698 11.727679897230315, 77.4927819 8.9526283)"
