S.No,Station,Latitude,Longitude,line_geom
1,Kadapperi,12.946682714248427,80.13101065516754,
2,Kalivanthapattu,11.765194267612008,79.72152507013973,"LINESTRING(80.13101065516754 12.946682714248427, 79.72152507013973 11.765194267612008)"
