S.No,Tower No.,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
11,T.NO 10,T,DB,24,11-10,168.442868652846,6.12,402,"6°11'19""",10.93963373,77.33264851,GOOD,GOOD,LT-1,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.33264851 10.93963373, 77.3337719 10.94061922)"
12,T.NO 9,T,DD,28,10-9,164.268073587049,5.69,402,"49°48'37""",10.94061922,77.3337719,GOOD,GOOD,LT-2,MUD ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.3337719 10.94061922, 77.33375088 10.94260753)"
13,T.NO 8,S,DA,26,9-8,220.036360631601,6.31,406,,10.94260753,77.33375088,GOOD,GOOD,,MUD ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.33375088 10.94260753, 77.33373291 10.9449844)"
14,T.NO 7,S,DA,26,8-7,263.030416492086,6.31,409,,10.9449844,77.33373291,GOOD,GOOD,LT-3,MUD ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.33373291 10.9449844, 77.33363371 10.94749746)"
15,T.NO 6,S,DA,26,7-6,278.30379084734,6.83,412,,10.94749746,77.33363371,GOOD,GOOD,"LT-1,HT-2",ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.33363371 10.94749746, 77.33354244 10.94985682)"
16,T.NO 5,T,DB,24,6-5,261.275716437636,5.96,408,"14°39'13""",10.94985682,77.33354244,GOOD,GOOD,LT-1,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.33354244 10.94985682, 77.33392069 10.95144444)"
17,T.NO 4,T,DB,24,5-4,180.488226762856,6.42,406,"4°56'10""",10.95144444,77.33392069,GOOD,GOOD,"HT-1,LT-1,230KV CROSSING",MUD ROAD-1,PLAIN,230 KV DC LINE CROSSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.33392069 10.95144444, 77.33429858 10.95415266)"
18,T.NO 3,S,DA,26,4-3,302.524379182902,5.61,407,,10.95415266,77.33429858,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.33429858 10.95415266, 77.33461602 10.95614741)"
19,T.NO 2,T,DB,24,3-2,223.450218169506,6.78,406,"10°18'17""",10.95614741,77.33461602,GOOD,GOOD,"HT-1,LT-1",ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.33461602 10.95614741, 77.3345861 10.95699712)"
20,T.NO 1/97 LILO,T,DD,28,2-1/97,94.0850678907126,5.25,404,"113°5'1""",10.95699712,77.3345861,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.3345861 10.95699712, 77.33647356 10.95627778)"
21,T.NO 96,T,DB,24,1/97-96,221.208046869909,5.82,409,"11°49'36""",10.95627778,77.33647356,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.33647356 10.95627778, 77.33753308 10.95610699)"
22,T.NO 95 DP,DP,DP,15,96-95,117.388244726634,1.12,408,,10.95610699,77.33753308,GOOD,GOOD,"LT-1,HT-1",MUD ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.33753308 10.95610699, 77.33786208 10.95607735)"
23,T.NO 94 DP,DP,DP,15,95-94,36.1247837363769,1.72,407,,10.95607735,77.33786208,GOOD,GOOD,230KV,,PLAIN,230 KV MC LINE CROSSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.33786208 10.95607735, 77.33814521 10.95603)"
24,T.NO 93,T,DC,26,94-93,31.4006369362152,4.67,406,"17°34'48""",10.95603,77.33814521,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.33814521 10.95603, 77.33932028 10.95543358)"
25,T.NO 92,T,DD,28,93-92,144.450683625935,5.71,403,"31°59'16""",10.95543358,77.33932028,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.33932028 10.95543358, 77.34213879 10.95565594)"
26,T.NO 91,S,DA,26,92-91,309.181176658606,6.33,402,,10.95565594,77.34213879,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.34213879 10.95565594, 77.34509433 10.95585915)"
27,T.NO 90,S,DA,26,91-90,323.966047603757,7.11,403,,10.95585915,77.34509433,GOOD,GOOD,LT-2,MUD ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.34509433 10.95585915, 77.34759305 10.95612007)"
28,T.NO 89,S,DA,26,90-89,274.754435814966,5.98,393,,10.95612007,77.34759305,GOOD,GOOD,HT-1,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.34759305 10.95612007, 77.35070448 10.95637624)"
29,T.NO 88,S,DA,26,89-88,341.410310330546,6.41,393,,10.95637624,77.35070448,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.35070448 10.95637624, 77.353276 10.95659136)"
30,T.NO 87,T,DB,24,88-87,282.200283486746,7.03,387,"0°16'28""",10.95659136,77.353276,GOOD,GOOD,,MUD ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.353276 10.95659136, 77.35666248 10.95693572)"
31,T.NO 86,S,DA,26,87-86,372.264690777946,6.93,396,,10.95693572,77.35666248,GOOD,GOOD,LT-3,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.35666248 10.95693572, 77.35938025 10.95714062)"
32,T.NO 85,S,DA,26,86-85,298.050331320064,5.33,392,,10.95714062,77.35938025,GOOD,GOOD,"HT-1,LT-1",ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.35938025 10.95714062, 77.36244602 10.95740606)"
33,T.NO 84,S,DA,26,85-84,336.524887638344,7.38,386,,10.95740606,77.36244602,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.36244602 10.95740606, 77.36527367 10.95762813)"
34,T.NO 83,S,DA,26,84-83,310.177368613508,6.82,377,,10.95762813,77.36527367,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.36527367 10.95762813, 77.36823891 10.95790333)"
35,T.NO 82,T,DD,28,83-82,325.676219580122,5.52,378,"48°10'28""",10.95790333,77.36823891,GOOD,GOOD,LT-1,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.36823891 10.95790333, 77.37017066 10.9604638)"
36,T.NO 81,S,DA,26,82-81,353.420429517027,6.09,370,,10.9604638,77.37017066,GOOD,GOOD,LT-2,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.37017066 10.9604638, 77.37185293 10.96270088)"
37,T.NO 80,S,DA,26,81-80,308.423410265823,7.28,367,,10.96270088,77.37185293,GOOD,GOOD,LT-2,MUD ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.37185293 10.96270088, 77.37359961 10.96498262)"
38,T.NO 79,S,DA,26,80-79,316.602274154814,6.37,365,,10.96498262,77.37359961,GOOD,GOOD,LT-1,"ROAD-1,RIVER",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.37359961 10.96498262, 77.37535589 10.96731849)"
39,T.NO 78,T,DC,26,79-78,322.024843762092,4.38,377,"20°22'50""",10.96731849,77.37535589,GOOD,GOOD,"LT-1,HT-1","CANAL,MUD ROAD",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.37535589 10.96731849, 77.3775623 10.96875619)"
40,T.NO 77,S,DA,26,78-77,289,5.63,378,,10.96875619,77.3775623,GOOD,GOOD,HT-2,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.3775623 10.96875619, 77.37892255 10.96959503)"
41,T.NO 76 PONGALUR T-OFF,T,DC,26,77-76,175.328263551545,3.07,380,"20°13'18""",10.96959503,77.37892255,GOOD,GOOD,,ROAD-1,PLAIN,PONGALUR LILO NEED 3WAY JUNCTION BOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.37892255 10.96959503, 77.37971046 10.96976961)"
42,T.NO 75,T,DD,28,76-75,88.2949602185765,3.95,375,"31°48'13""",10.96976961,77.37971046,GOOD,GOOD,"LT-4,HT-1",ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.37971046 10.96976961, 77.38198147 10.96899277)"
43,T.NO 74,S,DA,26,75-74,262.786985979139,7.35,369,,10.96899277,77.38198147,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.38198147 10.96899277, 77.38423418 10.96821606)"
44,T.NO 73,T,DB,24,74-73,260.892698249683,4.95,367,"11°19'3""",10.96821606,77.38423418,GOOD,GOOD,HT-2,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.38423418 10.96821606, 77.38648143 10.96790025)"
45,T.NO 72,S,DA,26,73-72,248.203545502477,4.35,358,,10.96790025,77.38648143,GOOD,GOOD,HT-3,MUD ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.38648143 10.96790025, 77.3889845 10.9675553)"
46,T.NO 71,S,DA,26,72-71,276.354844357757,5.65,364,,10.9675553,77.3889845,GOOD,GOOD,"HT-2,LT-2",,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.3889845 10.9675553, 77.39135054 10.96722949)"
47,T.NO 70,S,DA,26,71-70,261.22212769978,6.35,369,,10.96722949,77.39135054,GOOD,GOOD,"LT-2,HT-1",,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.39135054 10.96722949, 77.3932782 10.9669794)"
48,T.NO 69,S,DA,26,70-69,212.595860731106,7.25,368,,10.9669794,77.3932782,GOOD,GOOD,LT-3,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.3932782 10.9669794, 77.39554378 10.96667242)"
49,T.NO 68,S,DA,26,69-68,250.055993729405,6.85,370,,10.96667242,77.39554378,GOOD,GOOD,"HT-1,LT-1","CANAL,MUD ROAD-1",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.39554378 10.96667242, 77.39810168 10.96632697)"
50,T.NO 67,T,DB,24,68-67,282.304799817502,5.25,375,"9°42'13""",10.96632697,77.39810168,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.39810168 10.96632697, 77.40045246 10.96638075)"
51,T.NO 66,S,DA,26,67-66,257.124483470556,6.85,371,,10.96638075,77.40045246,GOOD,GOOD,"HT-3,LT-1",ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.40045246 10.96638075, 77.40283074 10.96644333)"
52,T.NO 65,S,DA,26,66-65,260.155722597063,7.1,366,,10.96644333,77.40283074,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.40283074 10.96644333, 77.40532827 10.96655013)"
53,T.NO 64,S,DA,26,65-64,273.358738656733,7.85,361,,10.96655013,77.40532827,GOOD,GOOD,HT-1,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.40532827 10.96655013, 77.40757852 10.96661368)"
54,T.NO 63,S,DA,26,64-63,246.164579092931,8.1,360,,10.96661368,77.40757852,GOOD,GOOD,HT-1,MUD ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.40757852 10.96661368, 77.40981969 10.96668633)"
55,T.NO 62,S,DA,26,63-62,245.203996704785,6.2,359,,10.96668633,77.40981969,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.40981969 10.96668633, 77.41261898 10.96679068)"
56,T.NO 61,T,DB,24,62-61,306.320094019312,6.55,352,"0°1'6""",10.96679068,77.41261898,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.41261898 10.96679068, 77.41531753 10.96687773)"
57,T.NO 60,S,DA,26,61-60,295.243966915499,4.35,349,,10.96687773,77.41531753,GOOD,GOOD,"HT-2,LT-1",ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.41531753 10.96687773, 77.41807094 10.96696433)"
58,T.NO 59,S,DA,26,60-59,301.2391076869,6.8,348,,10.96696433,77.41807094,GOOD,GOOD,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.41807094 10.96696433, 77.42097974 10.96704062)"
59,T.NO 58,S,DA,26,59-58,318.190194694934,8.2,344,,10.96704062,77.42097974,GOOD,GOOD,LT-1,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.42097974 10.96704062, 77.42382473 10.96714451)"
60,T.NO 57,S,DA,26,58-57,311.314953062008,3.67,346,,10.96714451,77.42382473,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.42382473 10.96714451, 77.42647777 10.96725893)"
61,T.NO 56,S,DA,26,57-56,290.387671914632,4.59,340,,10.96725893,77.42647777,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.42647777 10.96725893, 77.42914849 10.9673009)"
62,T.NO 55,S,DA,26,56-55,292.083892058429,6.11,336,,10.9673009,77.42914849,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.42914849 10.9673009, 77.43183795 10.96739692)"
63,T.NO 54,S,DA,26,55-54,294.287274614449,3.92,341,,10.96739692,77.43183795,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43183795 10.96739692, 77.43462792 10.96748307)"
64,T.NO 53,S,DA,26,54-53,305.235974288746,8.25,339,,10.96748307,77.43462792,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43462792 10.96748307, 77.43737231 10.96758763)"
65,T.NO 52,T,DB,24,53-52,300.326489008213,6.05,342,"14°45'43""",10.96758763,77.43737231,GOOD,GOOD,,MUD ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43737231 10.96758763, 77.43965492 10.96825612)"
66,T.NO 51,S,DA,26,52-51,260.340162095671,5.62,341,,10.96825612,77.43965492,GOOD,GOOD,LT-1,MUD ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43965492 10.96825612, 77.44162581 10.96882769)"
67,T.NO 50,S,DA,26,51-50,224.610774452162,4.85,346,,10.96882769,77.44162581,GOOD,GOOD,"HT-1,LT-1",MUD ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44162581 10.96882769, 77.44403683 10.96954029)"
68,T.NO 49,S,DA,26,50-49,275.190842870907,6.75,349,,10.96954029,77.44403683,GOOD,GOOD,"LT-1,HT-1",,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44403683 10.96954029, 77.44643864 10.97024391)"
69,T.NO 48,S,DA,26,49-48,273.941599615685,5.8,351,,10.97024391,77.44643864,GOOD,GOOD,"HT-1,LT-1","ROAD-1,MUD ROAD-1",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44643864 10.97024391, 77.44870314 10.97093054)"
70,T.NO 47,T,DB,24,48-47,259.023164987227,4.65,350,"0°0'29""",10.97093054,77.44870314,GOOD,GOOD,,CANAL,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44870314 10.97093054, 77.45127001 10.97168701)"
71,T.NO 46,S,DA,26,47-46,292.909542350535,6.95,351,,10.97168701,77.45127001,GOOD,GOOD,LT-2,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.45127001 10.97168701, 77.45402031 10.97250523)"
72,T.NO 45,S,DA,26,46-45,314.084383565946,7.2,336,,10.97250523,77.45402031,GOOD,GOOD,,MUD ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.45402031 10.97250523, 77.45685306 10.97334083)"
73,T.NO 44,S,DA,26,45-44,323.273877695059,5.4,337,,10.97334083,77.45685306,GOOD,GOOD,"HT-1,LT-1",ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.45685306 10.97334083, 77.45914488 10.97400908)"
74,T.NO 43,T,DB,24,44-43,261.296766149143,3.2,344,"9°39'31""",10.97400908,77.45914488,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.45914488 10.97400908, 77.46204706 10.97439225)"
75,T.NO 42,S,DA,26,43-42,320.178075451771,5.3,337,,10.97439225,77.46204706,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.46204706 10.97439225, 77.46446347 10.97464379)"
76,T.NO 41,S,DA,26,42-41,265.699077905814,6.36,336,,10.97464379,77.46446347,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.46446347 10.97464379, 77.46715489 10.9749744)"
77,T.NO 40,T,DB,24,41-40,296.575454142786,7.83,346,"0°6'47""",10.9749744,77.46715489,GOOD,GOOD,HT-1,ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.46715489 10.9749744, 77.46948944 10.97528077)"
78,T.NO 39,S,DA,26,40-39,257.528639184072,5.32,350,,10.97528077,77.46948944,GOOD,GOOD,"LT-1, 230KV DC LINE",,PLAIN,230KV DC LINE CROSSING ABOVE OUR LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.46948944 10.97528077, 77.47203402 10.97554927)"
79,T.NO 38,S,DA,26,39-38,279.835666061351,5.78,342,,10.97554927,77.47203402,GOOD,GOOD,"LT-2,",,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.47203402 10.97554927, 77.47466127 10.97586226)"
80,T.NO 37,S,DA,26,38-37,289.37518898482,5.22,336,,10.97586226,77.47466127,GOOD,GOOD,HT,"CANAL,MUD ROAD",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.47466127 10.97586226, 77.47721522 10.97615775)"
81,T.NO 36,S,DA,26,37-36,281.186770670314,6.31,330,,10.97615775,77.47721522,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.47721522 10.97615775, 77.47987913 10.97647943)"
82,T.NO 35,S,DA,26,36-35,293.470611816584,7.03,331,,10.97647943,77.47987913,GOOD,GOOD,LT-2,ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.47987913 10.97647943, 77.48249725 10.97679242)"
83,T.NO 34,T,DB,24,35-34,288.383425321221,5.31,334,"3°22'58""",10.97679242,77.48249725,GOOD,GOOD,LT-1,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.48249725 10.97679242, 77.48529069 10.97729371)"
84,T.NO 33,S,DA,26,34-33,310.46577911261,6.01,329,,10.97729371,77.48529069,GOOD,GOOD,,"ROAD,MUD ROAD",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.48529069 10.97729371, 77.48816652 10.97780334)"
85,T.NO 32,S,DA,26,33-32,319.49491388753,7.03,321,,10.97780334,77.48816652,GOOD,GOOD,LT-1,"CANAL,MUD ROAD",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.48816652 10.97780334, 77.49084094 10.97828748)"
86,T.NO 31,S,DA,26,32-31,297.32137494637,7.73,314,,10.97828748,77.49084094,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.49084094 10.97828748, 77.49331373 10.97871903)"
87,T.NO 30,T,DB,24,31-30,274.59060435492,6.12,323,"0°11'13""",10.97871903,77.49331373,GOOD,GOOD,LT-1,MUD ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.49331373 10.97871903, 77.49594237 10.97919446)"
88,T.NO 29,S,DA,26,30-29,292.222517955068,5.68,324,,10.97919446,77.49594237,GOOD,GOOD,,ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.49594237 10.97919446, 77.49847034 10.97966166)"
89,T.NO 28,S,DA,26,29-28,281.232999486191,6.53,313,,10.97966166,77.49847034,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.49847034 10.97966166, 77.50105318 10.98012838)"
90,T.NO 27,S,DA,26,28-27,287.12366673613,7.88,311,,10.98012838,77.50105318,GOOD,GOOD,LT-1,"CANAL,MUD ROAD",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.50105318 10.98012838, 77.50341617 10.98055171)"
91,T.NO 26,T,DB,24,27-26,262.611880919352,5.68,312,"0°2'56""",10.98055171,77.50341617,GOOD,GOOD,LT-1,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.50341617 10.98055171, 77.50612727 10.98104443)"
92,T.NO 25,S,DA,26,26-25,301.438219209177,5.82,301,,10.98104443,77.50612727,GOOD,GOOD,LT-1,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.50612727 10.98104443, 77.50901242 10.98157185)"
93,T.NO 24,S,DA,26,25-24,320.851990799496,7.34,302,,10.98157185,77.50901242,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.50901242 10.98157185, 77.51121967 10.98196025)"
94,T.NO 23,S,DA,26,24-23,245.165250392465,6.33,305,,10.98196025,77.51121967,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.51121967 10.98196025, 77.51416899 10.98250515)"
95,T.NO 22,S,DA,26,23-22,328.105166067223,7.11,303,,10.98250515,77.51416899,GOOD,GOOD,HT-1,ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.51416899 10.98250515, 77.51691661 10.98298843)"
