S.No,Tower No.,JOINT BOX,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Longitude,Latitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
45,T.NO 45,,T,DD,28,44-45,194.833262,3.75,290,"47°56'35""",76.94375,10.86316667,GOOD,GOOD,,,WATER LOGGED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.94375000000001 10.863166666666666, 76.94175 10.863027777777777)"
46,T.NO 46,,T,DB,24,45-46,218.5154457,5.75,289,"8°14'50""",76.94175,10.86302778,GOOD,GOOD,LT,,WATER LOGGED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.94175 10.863027777777777, 76.94019444444444 10.86286111111111)"
47,T.NO 47,,T,DD,28,46-47,172.0523176,4.25,286,"61°2'38""",76.94019444,10.86286111,GOOD,GOOD,"HT,3nos LT",,WATER LOGGED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.94019444444444 10.86286111111111, 76.93758333333334 10.862027777777778)"
48,T.NO 48,,T,DD,28,47-48,299.1521352,7.5,289,"85°55'40""",76.93758333,10.86202778,GOOD,GOOD,,,WATER LOGGED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.93758333333334 10.862027777777778, 76.93597222222223 10.860388888888888)"
49,T.NO 49,,T,DD,28,48-49,253.2074249,5.14,278,"59°42'7""",76.93597222,10.86038889,GOOD,GOOD,,,WATER LOGGED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.93597222222223 10.860388888888888, 76.93313888888889 10.8605)"
50,T.NO 50,,T,DC,26,49-50,310.1950999,5.44,280,"28°56'3""",76.93313889,10.8605,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.93313888888889 10.8605, 76.9321388888889 10.85838888888889)"
51,T.NO 51,2W,T,DD,28,50-51,258.629078,3,274,"60°7'7""",76.93213889,10.85838889,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.9321388888889 10.85838888888889, 76.93094444444445 10.858777777777778)"
52,T.NO 52,,T,DB,24,51-52,136.3121418,3.25,270,"4°2'32""",76.93094444,10.85877778,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.93094444444445 10.858777777777778, 76.92858333333334 10.859333333333334)"
53,T.NO 53,,T,DD,28,52-53,266.3174797,3.8,268,"33°34'22""",76.92858333,10.85933333,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.92858333333334 10.859333333333334, 76.92772222222223 10.860277777777778)"
54,T.NO 54,,T,DD,28,53-54,139.3879478,4.01,266,"47°23'35""",76.92772222,10.86027778,GOOD,GOOD,,,WATER LOGGED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.92772222222223 10.860277777777778, 76.92625000000001 10.860277777777778)"
55,T.NO 55,,T,DD,28,54-55,160.003125,3.95,265,"60°46'39""",76.92625,10.86027778,GOOD,GOOD,,,WATER LOGGED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.92625000000001 10.860277777777778, 76.92522222222223 10.858416666666667)"
56,T.NO 56,,T,DD,28,55-56,234.0811825,6.15,262,"47°52'47""",76.92522222,10.85841667,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.92522222222223 10.858416666666667, 76.9231388888889 10.857944444444444)"
57,T.NO 57,,T,DD,28,56-57,234.7764895,4.75,259,"65°51'2""",76.92313889,10.85794444,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.9231388888889 10.857944444444444, 76.92166666666667 10.860166666666666)"
58,T.NO 58,,T,DD,28,57-58,293.7158491,3.65,257,"39°18'5""",76.92166667,10.86016667,GOOD,GOOD,,,WATER LOGGED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.92166666666667 10.860166666666666, 76.92 10.860555555555555)"
59,T.NO 59,,T,DC,26,58-59,187.0106949,4.25,260,"16°27'6""",76.92,10.86055556,GOOD,GOOD,,DRAIN,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.92 10.860555555555555, 76.91891666666668 10.861166666666666)"
60,T.NO 60,,T,DD,28,59-60,137.0583817,3.25,258,"43°52'36""",76.91891667,10.86116667,GOOD,GOOD,3nos LT,,WATER LOGGED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.91891666666668 10.861166666666666, 76.91633333333334 10.860555555555555)"
61,T.NO 61,,T,DD,28,60-61,290.800619,4.3,248,"54°57'41""",76.91633333,10.86055556,GOOD,GOOD,HT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.91633333333334 10.860555555555555, 76.9153888888889 10.86136111111111)"
62,T.NO 62,,T,DD,28,61-62,136.1249426,4.12,251,"40°32'55""",76.91538889,10.86136111,GOOD,GOOD,,TAAR ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.9153888888889 10.86136111111111, 76.91352777777779 10.861388888888888)"
63,T.NO 63,,T,DD,28,62-63,204.002451,3.82,254,"42°29'32""",76.91352778,10.86138889,GOOD,GOOD,2nos HT,DRAIN,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.91352777777779 10.861388888888888, 76.91186111111112 10.85988888888889)"
64,T.NO 64,,T,DD,28,63-64,247.0728637,4.6,253,"49°6'42""",76.91186111,10.85988889,GOOD,GOOD,HT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.91186111111112 10.85988888888889, 76.90897222222223 10.860249999999999)"
65,T.NO 65,,T,DB,24,64-65,316.2910052,3.92,252,"9°37'36""",76.90897222,10.86025,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.90897222222223 10.860249999999999, 76.90705555555556 10.860166666666666)"
66,T.NO 66,2W,T,DB,24,65-66,210.2379604,3.75,250,"0°50'10""",76.90705556,10.86016667,GOOD,GOOD,,TAAR ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.90705555555556 10.860166666666666, 76.90427777777778 10.860111111111111)"
67,T.NO 67,,T,DC,26,66-67,303.1649716,3.63,264,"16°10'13""",76.90427778,10.86011111,GOOD,GOOD,2nos LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.90427777777778 10.860111111111111, 76.90261111111111 10.859583333333333)"
68,T.NO 68,,T,DD,28,67-68,193.5355265,3.7,271,"38°9'50""",76.90261111,10.85958333,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.90261111111111 10.859583333333333, 76.89980555555556 10.86061111111111)"
69,T.NO 69,,T,DB,24,68-69,325.8527275,1.95,267,"2°31'55""",76.89980556,10.86061111,GOOD,GOOD,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.89980555555556 10.86061111111111, 76.89761111111112 10.861305555555555)"
70,T.NO 70,,T,DD,28,69-70,251.7459036,2.3,269,"30°44'38""",76.89761111,10.86130556,GOOD,GOOD,2nos LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.89761111111112 10.861305555555555, 76.89633333333335 10.860999999999999)"
71,T.NO 71,,T,DD,28,70-71,144.8102206,3.3,273,"73°30'48""",76.89633333,10.861,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.89633333333335 10.860999999999999, 76.89558333333333 10.862305555555555)"
72,T.NO 72,,T,DD,28,71-72,165.7105911,1.5,266,"50°50'7""",76.89558333,10.86230556,GOOD,GOOD,HT,TAAR ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.89558333333333 10.862305555555555, 76.89361111111111 10.862666666666666)"
73,T.NO 73,,T,DB,24,72-73,217.9931192,4.37,260,"8°5'7""",76.89361111,10.86266667,GOOD,GOOD,"LT,HT",,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.89361111111111 10.862666666666666, 76.89141666666667 10.862722222222223)"
74,T.NO 74,,T,DB,24,73-74,242.0743687,5.18,253,"0°11'46""",76.89141667,10.86272222,GOOD,GOOD,HT,DRAIN,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.89141666666667 10.862722222222223, 76.88927777777778 10.862777777777778)"
75,T.NO 75,,T,DD,28,74-75,234.0534127,5.37,252,"87°53'48""",76.88927778,10.86277778,GOOD,GOOD,,DRAIN,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.88927777777778 10.862777777777778, 76.88911111111112 10.860444444444443)"
76,T.NO 76,,T,DB,24,75-76,258.4356787,3.76,263,"3°48'32""",76.88911111,10.86044444,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.88911111111112 10.860444444444443, 76.88911111111112 10.859361111111111)"
77,T.NO 77,,T,DB,24,76-77,119.0042016,3.71,264,"0°28'53""",76.88911111,10.85936111,GOOD,GOOD,2nos LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(76.88911111111112 10.859361111111111, 76.88911111111112 10.859083333333333)"
78,GANTRY 110KV KG CHAVADI SS,2W,T,GT,15,77-GT,31,,264,,76.88911111,10.85908333,GOOD,MISSING,,,,NO EARTH WIRE.   110KV K.G CHAVADI UNDER CONSTRUCTION SUB STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note : 1. Shut down will be required in where earth wiers are missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
