S.No,Tower No.,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
11,T.NO-10,S,DA,26,9-10,279.68911312384,2.5,32,,12.98847222222222,79.98538888888889,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.98538888888889 12.98847222222222, 79.98791666666666 12.988916666666666)"
12,T.NO-11,S,DA,26,10-11,278.172608284856,2.01,37,,12.988916666666666,79.98791666666666,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.98791666666666 12.988916666666666, 79.99044444444445 12.989333333333333)"
13,T.NO-12,S,DA,26,11-12,278.820730936564,2.5,37,,12.989333333333333,79.99044444444445,GOOD,GOOD, ,,PLAIN,BUSHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.99044444444445 12.989333333333333, 79.9923888888889 12.989749999999999)"
14,T.NO-13,T,DB,24,12-13,215.745220109276,1.01,39,"39°15'19"" ",12.989749999999999,79.9923888888889,GOOD,GOOD,,,PLAIN,BUSHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9923888888889 12.989749999999999, 79.99272222222223 12.989583333333332)"
15,T.NO-14 DP,GT,GT,15,13-14,39.3573373083089,,32,,12.989583333333332,79.99272222222223,GOOD,NO EARTH WIRE,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.99272222222223 12.989583333333332, 79.9931111111111 12.989472222222222)"
16,T.NO-15 DP,GT,GT,15,14-15,45.8802789878178,,37,,12.989472222222222,79.9931111111111,GOOD,NO EARTH WIRE,230KV DC - 1 XING ABOVE ,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9931111111111 12.989472222222222, 79.99355555555556 12.98936111111111)"
17,T.NO-16,T,DB,26,15-16,48.0832611206852,1.9,36,"38°43'44"" ",12.98936111111111,79.99355555555556,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.99355555555556 12.98936111111111, 79.99386111111112 12.989472222222222)"
18,T.NO-17,T,DB,26,16-17,37.6961536499415,2.07,37,"65°1'48"" ",12.989472222222222,79.99386111111112,GOOD,GOOD,LT-1,TAR ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.99386111111112 12.989472222222222, 79.99572222222223 12.987777777777778)"
19,T.NO-18,S,DA,26,17-18,274.488615428764,2,39,,12.987777777777778,79.99572222222223,GOOD,GOOD,"LT-1,11KV-1",,PLAIN,BUSHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.99572222222223 12.987777777777778, 79.99680555555555 12.986833333333333)"
20,T.NO-19,T,DC,26,18-19,158.549676757791,2.09,39,"31°30'52"" ",12.986833333333333,79.99680555555555,GOOD,GOOD,110KV -1 XING BELOW,,PLAIN,BUSHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.99680555555555 12.986833333333333, 79.99947222222222 12.986333333333333)"
21,T.NO-20,S,DA,26,19-20,295.357410606201,,37,,12.986333333333333,79.99947222222222,GOOD,GOOD,,POND-1,WATER LOGGED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.99947222222222 12.986333333333333, 80.0025 12.985777777777777)"
22,T.NO-21,S,DA,26,20-21,333.013513239328,,37,,12.985777777777777,80.0025,GOOD,GOOD,,POND-1,WATER LOGGED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0025 12.985777777777777, 80.0055 12.985222222222221)"
23,T.NO-22,S,DA,26,21-22,330.860998003693,,35,,12.985222222222221,80.0055,GOOD,GOOD,11KV-1,"TAR ROAD-1,POND-1",WATER LOGGED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0055 12.985222222222221, 80.00855555555556 12.984638888888888)"
24,T.NO-23,S,DA,26,22-23,338.496676497717,,34,,12.984638888888888,80.00855555555556,GOOD,GOOD,,POND-1,WATER LOGGED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.00855555555556 12.984638888888888, 80.0115 12.984083333333333)"
25,T.NO-24,T,DB,24,23-24,324.969229312561,,34,"16°21'4"" ",12.984083333333333,80.0115,GOOD,GOOD,,POND-1,WATER LOGGED,HEAVY BUSHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0115 12.984083333333333, 80.01230555555556 12.983694444444444)"
26,T.NO-25,T,DB,24,24-25,97.9489663038871,2.09,37,"80°57'4"" ",12.983694444444444,80.01230555555556,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.01230555555556 12.983694444444444, 80.01308333333333 12.985999999999999)"
27,T.NO-26 MC,S,DD,30,25-26,270.691706559326,,37,,12.985999999999999,80.01308333333333,GOOD,GOOD,,TAR ROAD-1,PLAIN,INSIDE COMPANY ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.01308333333333 12.985999999999999, 80.01380555555555 12.988333333333333)"
28,T.NO-27,T,DC,26,26-27,267.912299083114,1.09,36,"96°2'55"" ",12.988333333333333,80.01380555555555,GOOD,GOOD,,,PLAIN,INSIDE SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.01380555555555 12.988333333333333, 80.01361111111112 12.988416666666666)"
32,GANTRY IRUNGATTUKOTTAI 110KV SS,GT,GT,15,27-GT,22.8473193175917,,37,,12.988416666666666,80.01361111111112,GOOD,GOOD,,,PLAIN,INSIDE SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,=SUM(G6:G34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
