S.No,Tower No.,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
11,T.NO-10,S,DA,26,9-10,243.032919580867,12.3,46,,12.7552,79.9787,RUSTED,GOOD,LT-1,,CULTIVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9787 12.7552, 79.9762 12.7552)"
12,T.NO-11,S,DA,26,10-11,269.007434841493,7.17,47,,12.7552,79.9762,RUSTED,GOOD,LT-1,TAR-1,CULTIVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9762 12.7552, 79.9736 12.7552)"
13,T.NO-12,T,DD,28,11-12,285.001754380565,5.31,46,"59°49'19"" ",12.7552,79.9736,RUSTED,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9736 12.7552, 79.9734 12.7555)"
14,T.NO-13,T,DD,28,12-13,33.6154726279432,5.8,46,"59°20'38"" ",12.7555,79.9734,RUSTED,NO EARTH WIRE,220KV-1 XING ABOVE,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9734 12.7555, 79.9748 12.7579)"
15,T.NO-14,S,DA,26,13-14,309.743442222753,7.34,47,,12.7579,79.9748,RUSTED,GOOD,,TAR-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9748 12.7579, 79.9762 12.7606)"
16,T.NO-15,S,DA,26,14-15,336.362899262092,5.84,47,,12.7606,79.9762,RUSTED,GOOD,400KV-1 XING ABOVE,,CULTIVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9762 12.7606, 79.9777 12.7631)"
17,T.NO-16,S,DA,26,15-16,314.925387988965,15.1,47,,12.7631,79.9777,RUSTED,GOOD,,,PLAIN,INSIDE JUNGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9777 12.7631, 79.9794 12.7662)"
18,T.NO-17,S,DA,26,16-17,390.360090173163,12.3,47,,12.7662,79.9794,GOOD,GOOD,,,PLAIN,INSIDE JUNGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9794 12.7662, 79.9811 12.7692)"
19,T.NO-18,S,DA,26,17-18,375.89892258425,10.29,47,,12.7692,79.9811,GOOD,GOOD,LT-2,TAR-1,PLAIN,BUSHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9811 12.7692, 79.9826 12.7719)"
20,T.NO-19,S,DA,26,18-19,336.648184311159,9.12,46,,12.7719,79.9826,GOOD,GOOD,LT-1,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9826 12.7719, 79.984 12.7746)"
21,T.NO-20,S,DA,26,19-20,340.414453277178,11.12,45,,12.7746,79.984,GOOD,GOOD,,,CULTIVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.984 12.7746, 79.9856 12.7773)"
22,T.NO-21,S,DA,26,20-21,343.455965154196,9.34,43,,12.7773,79.9856,GOOD,GOOD,,,CULTIVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9856 12.7773, 79.9869 12.7797)"
23,T.NO-22,S,DA,30,21-22,305.87088779418,8.8,46,,12.7797,79.9869,GOOD,GOOD,,SH-1,PLAIN,BUSHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9869 12.7797, 79.9882 12.7822)"
24,T.NO-23,T,DD,28,22-23,305.026228380446,9.14,47,"11°36'25"" ",12.7822,79.9882,GOOD,GOOD,,,PLAIN,INSIDE JUNGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9882 12.7822, 79.989 12.7848)"
25,T.NO-24,S,DA,26,23-24,306.453911706149,7.44,44,,12.7848,79.989,GOOD,GOOD,,,PLAIN,INSIDE JUNGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.989 12.7848, 79.9897 12.7877)"
26,T.NO-25,S,DA,26,24-25,327.685825143536,8.14,45,,12.7877,79.9897,GOOD,GOOD,,,PLAIN,INSIDE JUNGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9897 12.7877, 79.9904 12.7905)"
27,T.NO-26,S,DA,26,25-26,319.419786487938,,67,,12.7905,79.9904,GOOD,GOOD,,,PLAIN,INSIDE JUNGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9904 12.7905, 79.9912 12.7931)"
28,T.NO-27,S,DA,26,26-27,302.062907355405,10.34,63,,12.7931,79.9912,GOOD,NO EARTH WIRE,220KV-1 XING ABOVE,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9912 12.7931, 79.9919 12.796)"
29,T.NO-28,S,DA,26,27-28,322.094706569357,11.67,64,,12.796,79.9919,GOOD,GOOD,"11KV-1,LT-1",TAR-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9919 12.796, 79.9926 12.7988)"
30,T.NO-29,S,DA,26,28-29,319.513692977312,11.01,64,,12.7988,79.9926,GOOD,GOOD,,MUD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9926 12.7988, 79.9933 12.8016)"
31,T.NO-30,S,DA,26,29-30,328.161545583879,10.26,67,,12.8016,79.9933,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9933 12.8016, 79.9942 12.8044)"
32,T.NO-31,T,DD,28,30-31,323.080485328347,10.74,66,"6°36'24"" ",12.8044,79.9942,GOOD,GOOD,11KV-1,CC-1,PLAIN,INSIDE JUNGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9942 12.8044, 79.9954 12.8074)"
33,T.NO-32,S,DA,26,31-32,356.237280474686,7.36,65,,12.8074,79.9954,GOOD,GOOD,LT-1,"TAR-1,CC-1",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9954 12.8074, 79.9966 12.8102)"
34,T.NO-33,S,DA,26,32-33,330.393704540507,8.17,67,,12.8102,79.9966,GOOD,GOOD,11KV-1,TAR-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9966 12.8102, 79.9979 12.813)"
35,T.NO-34,S,DA,26,33-34,337.604798544097,7.1,63,,12.813,79.9979,GOOD,GOOD,,MUD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9979 12.813, 79.9991 12.8158)"
36,T.NO-35,S,DA,26,34-35,343.104940215089,6.17,64,,12.8158,79.9991,GOOD,GOOD,,,PLAIN,INSIDE LAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.9991 12.8158, 80.0004 12.8186)"
37,T.NO-36,S,DA,26,35-36,336.181498598599,6.19,69,,12.8186,80.0004,GOOD,GOOD,,,PLAIN,INSIDE LAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0004 12.8186, 80.0017 12.8216)"
38,T.NO-37,S,DA,26,36-37,368.582419548193,5.71,65,,12.8216,80.0017,GOOD,GOOD,LT-1,,PLAIN,"INSIDE LAEK,EARTH WIRE NOT IN PEAK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0017 12.8216, 80.0028 12.8243)"
39,T.NO-38,S,DA,26,37-38,313.695712434837,8.91,66,,12.8243,80.0028,GOOD,GOOD,LT-1,MUD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0028 12.8243, 80.004 12.8267)"
40,T.NO-39,S,DA,26,38-39,297.112773202365,7.27,66,,12.8267,80.004,GOOD,GOOD,,TAR-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.004 12.8267, 80.0051 12.8294)"
41,T.NO-40,S,DA,26,39-40,318.549839114698,7.17,67,,12.8294,80.0051,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0051 12.8294, 80.0063 12.832)"
42,T.NO-41,S,DA,26,40-41,318.943568676341,10.26,67,,12.832,80.0063,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0063 12.832, 80.0074 12.8347)"
43,T.NO-42,S,DA,26,41-42,321.056069869423,5.37,67,,12.8347,80.0074,GOOD,GOOD,,TAR-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0074 12.8347, 80.0086 12.8373)"
44,T.NO-43,S,DA,26,42-43,309.890303171945,7.26,69,,12.8373,80.0086,GOOD,GOOD,400KV-1 XING ABOVE,MUD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0086 12.8373, 80.0098 12.8399)"
45,T.NO-44,S,DA,26,43-44,322.888525655527,6.22,69,,12.8399,80.0098,GOOD,GOOD,LT-1,TAR-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0098 12.8399, 80.0109 12.8426)"
46,T.NO-45,S,DA,26,44-45,320.140594114523,7.36,67,,12.8426,80.0109,GOOD,GOOD,LT-1,MUD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0109 12.8426, 80.0121 12.8452)"
47,T.NO-46,S,DA,26,45-46,310.807014077868,8.26,66,,12.8452,80.0121,GOOD,NO EARTH WIRE,220KV -1 XING ABOVE,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0121 12.8452, 80.0132 12.8478)"
48,T.NO-47,S,DA,26,46-47,320.655578463871,9.24,46,,12.8478,80.0132,GOOD,GOOD,,"MUD-1,POND-1",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0132 12.8478, 80.0144 12.8505)"
49,T.NO-48,T,DD,28,47-48,317.505905456891,9.74,40,"11°49'1"" ",12.8505,80.0144,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0144 12.8505, 80.0164 12.8532)"
50,T.NO-49,S,DA,26,48-49,372.923584665813,10.26,35,,12.8532,80.0164,GOOD,GOOD,"11KV-1,LT-1",TAR-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0164 12.8532, 80.0183 12.8559)"
51,T.NO-50,S,DA,26,49-50,364.671084677686,7.17,36,,12.8559,80.0183,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0183 12.8559, 80.02 12.8583)"
52,T.NO-51,S,DA,26,50-51,320.731975331428,7.29,37,,12.8583,80.02,GOOD,GOOD,,MUD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.02 12.8583, 80.0218 12.8607)"
53,T.NO-52,S,DA,26,51-52,332.701067025641,8.24,35,,12.8607,80.0218,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0218 12.8607, 80.0235 12.8631)"
54,T.NO-53,S,DA,26,52-53,316.660701698206,9.39,34,,12.8631,80.0235,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0235 12.8631, 80.0253 12.8655)"
55,T.NO-54,S,DA,26,53-54,334.910435788436,9.2,34,,12.8655,80.0253,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0253 12.8655, 80.027 12.868)"
56,T.NO-55,S,DA,26,54-55,327.702609083297,6.26,36,,12.868,80.027,GOOD,GOOD,,CANAL-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.027 12.868, 80.0289 12.8705)"
57,T.NO-56,S,DA,26,55-56,349.905701582584,7.29,35,,12.8705,80.0289,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0289 12.8705, 80.0306 12.873)"
58,T.NO-57,S,DA,26,56-57,334.001497002633,9.82,34,,12.873,80.0306,GOOD,GOOD,LT-1,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0306 12.873, 80.0324 12.8755)"
59,T.NO-58,S,DA,26,57-58,331.434759794443,8.71,37,,12.8755,80.0324,GOOD,GOOD,"11KV-1,LT-1",,CULTIVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0324 12.8755, 80.0342 12.878)"
60,T.NO-59,S,DA,26,58-59,343.423936265369,8.61,35,,12.878,80.0342,GOOD,GOOD,,,CULTIVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0342 12.878, 80.036 12.8804)"
61,T.NO-60 LILO M/C,T,DD,52,59-60,332.024095511154,5.1,34,"20°3'30"" ",12.8804,80.036,GOOD,GOOD,LT-1,,CULTIVATION,ALL READY EXISTING PGCL OPGW AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.036 12.8804, 80.0368 12.8832)"
62,T.NO-61 M/C,S,DD,52,60-61,313.320921739995,4.21,34,,12.8832,80.0368,GOOD,GOOD,LT-1,TAR-1,PLAIN,OPGW AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0368 12.8832, 80.0377 12.8863)"
63,T.NO-62 M/C,S,DD,52,61-62,356.725384574745,3.21,34,,12.8863,80.0377,GOOD,GOOD,,MUD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0377 12.8863, 80.0384 12.8888)"
64,T.NO-63 M/C,S,DD,52,62-63,292.166048677802,3.76,34,,12.8888,80.0384,GOOD,GOOD,11KV-2,"TAR-1,SH-1",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0384 12.8888, 80.0394 12.8921)"
65,T.NO-64  M/C,T,DD,52,63-64,381.451176430222,2.37,33,,12.8921,80.0394,GOOD,GOOD,,,PLAIN,EXISITNG JOINT BOX AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0394 12.8921, 80.04 12.8944)"
66,T.NO-65 M/C,T,DD,52,64-65,255.644284113688,2.93,33,,12.8944,80.04,GOOD,GOOD,"11KV-2,LT-1",TAR-2,PLAIN,NEED THREE WAY JUNCTION BOX LILO TO 110KV KARASAGAL ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.04 12.8944, 80.0407 12.8968)"
67,T.NO-66 M/C,S,DD,52,65-66,282.418129729662,3.71,30,,12.8968,80.0407,GOOD,GOOD,,"TAR-1,CANAL-1",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0407 12.8968, 80.041 12.8982)"
68, T.NO-67 M/C,T,DD,52,66-67,153.525242224202,2.9,30,"21°49'11"" ",12.8982,80.041,GOOD,GOOD,,TAR-1,PLAIN,EXISITNG JOINT BOX AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.041 12.8982, 80.0428 12.9005)"
69,T.NO-68 M/C,S,DD,52,67-68,321.659758129611,3.59,30,,12.9005,80.0428,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0428 12.9005, 80.0446 12.9031)"
70,T.NO-69 M/C,S,DD,52,68-69,346.883265667285,4.04,32,,12.9031,80.0446,GOOD,GOOD,,,CULTIVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0446 12.9031, 80.0463 12.9054)"
71,T.NO-70 M/C,S,DD,52,69-70,313.057502705174,5.12,32,,12.9054,80.0463,GOOD,GOOD,,,CULTIVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0463 12.9054, 80.0477 12.9073)"
72,T.NO-71 M/C,S,DD,52,70-71,262.840255668724,4.82,32,,12.9073,80.0477,GOOD,GOOD,,,CULTIVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0477 12.9073, 80.049 12.9091)"
73,T.NO-72 M/C,S,DD,52,71-72,237.844487007793,3.1,32,,12.9091,80.049,GOOD,GOOD,,,CULTIVATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.049 12.9091, 80.0503 12.9109)"
74,T.NO-73 M/C,S,DD,52,72-73,241.447716907823,4.31,34,,12.9109,80.0503,GOOD,GOOD,,,PLAIN,BUSHES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0503 12.9109, 80.0513 12.9123)"
75,T.NO-74 M/C,S,DD,52,73-74,197.04060495238,4.19,33,,12.9123,80.0513,GOOD,GOOD,LT-2,MUD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0513 12.9123, 80.0526 12.9141)"
76,T.NO-75 M/C,S,DD,52,74-75,242.033055593652,5.19,30,,12.9141,80.0526,GOOD,GOOD,LT-2,MUD-1,PLAIN,EXISITNG JOINT BOX AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0526 12.9141, 80.054 12.9159)"
77,T.NO-76 M/C,T,DD,52,75-76,250.049995001,4.74,31,"6°36'24"" ",12.9159,80.054,GOOD,GOOD,"11KV-1,LT-1",TAR-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.054 12.9159, 80.0558 12.9184)"
78,T.NO-77 M/C,S,DD,52,76-77,343.639345826406,3.21,31,,12.9184,80.0558,GOOD,GOOD,,,PLAIN,WATER LOGGED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0558 12.9184, 80.0574 12.9206)"
79,T.NO-78 M/C,S,DD,52,77-78,291.898955119747,4.84,31,,12.9206,80.0574,GOOD,GOOD,"11KV-1,LT-1",TAR-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0574 12.9206, 80.0592 12.9231)"
80,T.NO-79 M/C,S,DD,52,78-79,338.280948325501,4.71,30,,12.9231,80.0592,GOOD,GOOD,,TAR-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0592 12.9231, 80.0606 12.925)"
81,T.NO-80 M/C,S,DD,52,79-80,266.443239734094,5.28,30,,12.925,80.0606,GOOD,GOOD,,TAR-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0606 12.925, 80.0621 12.9271)"
82,T.NO-81 M/C,S,DD,52,80-81,280.855834904671,5.8,34,,12.9271,80.0621,GOOD,GOOD,,"TAR-1,RIVER-1",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0621 12.9271, 80.0636 12.9292)"
83,T.NO-82 M/C,S,DD,52,81-82,281.668244571517,5.7,34,,12.9292,80.0636,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0636 12.9292, 80.0651 12.9312)"
84,T.NO-83 M/C,S,DD,52,82-83,276.220926071867,3.27,34,,12.9312,80.0651,GOOD,GOOD,,CANAL-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0651 12.9312, 80.0666 12.9333)"
85,T.NO-84 M/C,S,DD,52,83-84,283.876733812407,3.25,30,,12.9333,80.0666,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0666 12.9333, 80.0682 12.9355)"
86,T.NO-85 M/C,T,DD,52,84-85,296.438863848855,2.31,30,,12.9355,80.0682,GOOD,GOOD,11KV-1,TAR-1,PLAIN,EXISITNG JOINT BOX AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0682 12.9355, 80.0699 12.9378)"
87,T.NO-86 M/C,S,DD,52,85-86,313.869399591614,3.56,30,,12.9378,80.0699,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0699 12.9378, 80.0714 12.9398)"
88,T.NO-87 M/C,S,DD,52,86-87,279.234668334718,3.1,31,,12.9398,80.0714,GOOD,GOOD,"11KV-1,LT-1","MUD-1,POND-1",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0714 12.9398, 80.0727 12.9417)"
89,T.NO-88 M/C,S,DD,52,87-88,251.67637950352,3.91,30,,12.9417,80.0727,GOOD,GOOD,"11KV-1,LT-1",TAR-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0727 12.9417, 80.0737 12.943)"
90,T.NO-89 M/C,S,DD,52,88-89,174.025860147278,4.62,29,,12.943,80.0737,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0737 12.943, 80.0755 12.9454)"
91,T.NO-90 M/C,S,DD,52,89-90,331.074009852782,5.69,29,,12.9454,80.0755,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0755 12.9454, 80.0764 12.9467)"
92,T.NO-91 M/C,S,DD,52,90-91,178.440466262561,4.92,29,,12.9467,80.0764,GOOD,GOOD,11KV-1,MUD-1,PLAIN,"INSIDE CRUSIER,OPGW NOT IN PEAK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0764 12.9467, 80.0784 12.9494)"
93,T.NO-92 M/C,S,DD,52,91-92,363.859863134147,4.4,29,,12.9494,80.0784,GOOD,GOOD,,,PLAIN,INSIDE CRUSIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0784 12.9494, 80.0797 12.9513)"
94,T.NO-93 M/C,S,DD,52,92-93,252.031744032374,,29,,12.9513,80.0797,GOOD,GOOD,11KV-1,,PLAIN,INSIDE CRUSIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.0797 12.9513, 80.081 12.9531)"
95,T.NO-94 LILO M/C,T,DD,52,93-94,246.343256453267,,29,,12.9531,80.081,GOOD,GOOD,,,PLAIN,"BUSHES,NEED FOUR WAY JUNCTION BOX FOR KADAPERI 230KV - MEPZ 110KV LINE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,=SUM(G7:G100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note : 1. Shut down will be required in where earth wiers are missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
