S.No,Tower No.,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Longitude,Latitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
22,T.NO 21,S,DA,26,20-21,199.98499943745782,11.05,15,,80.17436111111111,13.130416666666667,GOOD,GOOD,LT-4,"ROAD-4,MUDROAD",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.17436111111111 13.130416666666667, 80.1755 13.132111111111112)"
23,T.NO 22,T,DC,26,21-22,226.3183598385248,12.68,23,"29°6'2""",80.1755,13.132111111111112,GOOD,GOOD,LT-2,ROAD-2,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.1755 13.132111111111112, 80.17769444444446 13.13325)"
24,T.NO 23,S,DA,26,22-23,267.47897113605023,16.21,22,,80.17769444444446,13.13325,GOOD,GOOD,LT-2,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.17769444444446 13.13325, 80.17991666666667 13.134527777777777)"
25,T.NO 24,S,DA,26,23-24,278.71311415145146,9.15,20,,80.17991666666667,13.134527777777777,GOOD,GOOD,,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.17991666666667 13.134527777777777, 80.1821388888889 13.13561111111111)"
26,T.NO 25,T,DB,24,24-25,268.337474088134,8.55,21,"4°30'38""",80.1821388888889,13.13561111111111,GOOD,GOOD,,MUDROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.1821388888889 13.13561111111111, 80.18422222222223 13.1365)"
27,T.NO 26,T,DB,24,25-26,248.5658866377283,6.1,20,"5°9'40""",80.18422222222223,13.1365,GOOD,GOOD,,MUDROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.18422222222223 13.1365, 80.18641666666667 13.137555555555554)"
28,T.NO 27,S,DA,26,26-27,262.9676786222976,5.85,18,,80.18641666666667,13.137555555555554,GOOD,GOOD,"LT,HT-2",ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.18641666666667 13.137555555555554, 80.1883888888889 13.138666666666666)"
29,T.NO 28,S,DA,26,27-28,247.2023462671825,5.18,16,,80.1883888888889,13.138666666666666,GOOD,GOOD,"230KV,LT",MUDROAD,PLAIN,230KV CROSSING BELOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.1883888888889 13.138666666666666, 80.18933333333334 13.139249999999999)"
30,T.NO.29,T,DD,26,28-29,122.64175471673585,4.35,14,"87°40'6""",80.18933333333334,13.139249999999999,GOOD,GOOD,,MUDROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.18933333333334 13.139249999999999, 80.18966666666667 13.138722222222222)"
31,T.NO .30 KILPAUK  LILO,T,DC,26,29-30,69.9714227381436,7.05,14,"19°43'20""",80.18966666666667,13.138722222222222,GOOD,GOOD,,,PLAIN,KILPAUK LILO NEED 3WAY JUNCTION BOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.18966666666667 13.138722222222222, 80.18997222222222 13.13725)"
32,T.NO 31,T,DB,24,30-31,164.14932226482082,6.9,18,"9°9'46""",80.18997222222222,13.13725,GOOD,GOOD,,MUDROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.18997222222222 13.13725, 80.19069444444445 13.135388888888889)"
33,T.NO 32,T,DB,24,31-32,220.85742007005334,7.35,19,"2°25'33""",80.19069444444445,13.135388888888889,GOOD,GOOD,"LT,HT-3",ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19069444444445 13.135388888888889, 80.19113888888889 13.134027777777778)"
34,T.NO 33,T,DB,24,32-33,158.75137794677562,9.15,16,"3°40'52""",80.19113888888889,13.134027777777778,GOOD,GOOD,,MUDROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19113888888889 13.134027777777778, 80.19191666666667 13.132138888888889)"
35,T.NO 34,T,DB,24,33-34,224.8777445635739,8.45,16,"2°18'2""",80.19191666666667,13.132138888888889,GOOD,GOOD,,RIVER,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19191666666667 13.132138888888889, 80.1926388888889 13.13013888888889)"
36,T.NO 35,T,DB,24,34-35,235.30405861353094,5.48,16,"12°25'53""",80.1926388888889,13.13013888888889,GOOD,GOOD,,2-MUROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.1926388888889 13.13013888888889, 80.19375000000001 13.128388888888889)"
37,T.NO 36,T,DB,24,35-36,225.88713996153035,4.95,17,"9°49'10""",80.19375000000001,13.128388888888889,GOOD,GOOD,LT-1,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19375000000001 13.128388888888889, 80.19463888888889 13.126305555555556)"
38,T.NO 37,T,DB,24,36-37,251.24689052802225,5.68,20,"0°47'11""",80.19463888888889,13.126305555555556,GOOD,GOOD,,3-ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19463888888889 13.126305555555556, 80.1953888888889 13.124416666666667)"
39,T.NO 38,T,DB,24,37-38,224.14727301486406,6.1,17,"14°51'39""",80.1953888888889,13.124416666666667,GOOD,GOOD,LT-1,3-ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.1953888888889 13.124416666666667, 80.19666666666667 13.122694444444445)"
40,T.NO 39,T,DB,24,38-39,236.22446951998856,6.79,19,"12°37'45""",80.19666666666667,13.122694444444445,GOOD,GOOD,,"ROAD,MUDROAD",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19666666666667 13.122694444444445, 80.19719444444445 13.122222222222224)"
41,T.NO 40,T,DB,24,39-40,77.23341245859851,8.1,16,"10°18'1""",80.19719444444445,13.122222222222224,GOOD,GOOD,,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19719444444445 13.122222222222224, 80.19883333333334 13.120222222222223)"
42,T.NO 41,T,DD,26,40-41,281.89714436297504,11.25,19,"59°25'47""",80.19883333333334,13.120222222222223,GOOD,GOOD,,2-MUDROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19883333333334 13.120222222222223, 80.19808333333334 13.118305555555557)"
43,T.NO 42,T,DB,24,41-42,228.23890991677996,14.88,28,"2°37'14""",80.19808333333334,13.118305555555557,GOOD,GOOD,LT-1,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19808333333334 13.118305555555557, 80.19755555555555 13.116722222222222)"
44,T.NO 43,T,DB,24,42-43,183.412104289766,6.18,19,"5°24'33""",80.19755555555555,13.116722222222222,GOOD,GOOD,LT-2,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19755555555555 13.116722222222222, 80.19725 13.115527777777777)"
45,T.NO 44,T,DB,24,43-44,137.53908535394584,7.25,13,"3°8'53""",80.19725,13.115527777777777,GOOD,GOOD,,2-ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19725 13.115527777777777, 80.19694444444445 13.113694444444445)"
46,T.NO 45,T,DC,26,44-45,204.0245083317198,11.05,15,"19°23'51""",80.19694444444445,13.113694444444445,GOOD,GOOD,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19694444444445 13.113694444444445, 80.19627777777778 13.112499999999999)"
47,T.NO 46,T,DC,26,45-46,151.32745950421557,8.35,20,"20°23'41""",80.19627777777778,13.112499999999999,GOOD,GOOD,,ROAD,PLAIN,GND ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19627777777778 13.112499999999999, 80.19608333333333 13.11136111111111)"
48,T.NO 47,T,DB,24,46-47,129.55307792561317,7.12,21,"6°52'48""",80.19608333333333,13.11136111111111,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19608333333333 13.11136111111111, 80.19602777777779 13.109277777777777)"
49,T.NO 48,T,DC,26,47-48,229.13969538253298,11.9,22,"25°4'44""",80.19602777777779,13.109277777777777,GOOD,GOOD,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19602777777779 13.109277777777777, 80.1953888888889 13.108083333333333)"
50,T.NO 49,T,DB,24,48-49,149.37536610833797,9.1,21,"1°18'48""",80.1953888888889,13.108083333333333,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.1953888888889 13.108083333333333, 80.19466666666668 13.106722222222222)"
51,T.NO 50,T,DD,26,49-50,168.23792675850473,7.68,20,"94°6'7""",80.19466666666668,13.106722222222222,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19466666666668 13.106722222222222, 80.19569444444444 13.106277777777777)"
52,T.NO 51,T,DD,26,50-51,123.97580409095961,6.95,22,"35°14'4""",80.19569444444444,13.106277777777777,GOOD,GOOD,,"ROAD,RAILWAY",PLAIN,"110 KV CROSSING ,KORATTUR TO VILLIVAKKAM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19569444444444 13.106277777777777, 80.19722222222222 13.103777777777777)"
53,T.NO 52,T,DB,24,51-52,321.4000622277475,5.65,16,"9°6'17""",80.19722222222222,13.103777777777777,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19722222222222 13.103777777777777, 80.19780555555556 13.103111111111112)"
54,T.NO 53,T,DD,26,52-53,97.30878685915265,4.72,15,"58°12'15""",80.19780555555556,13.103111111111112,GOOD,GOOD,,ROAD,PLAIN,100 FEET ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19780555555556 13.103111111111112, 80.19908333333333 13.103277777777777)"
55,T.NO 54,T,DB,24,53-54,140.29255147726127,8.65,18,"5°28'11""",80.19908333333333,13.103277777777777,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.19908333333333 13.103277777777777, 80.2008888888889 13.103361111111111)"
56,T.NO 55,T,DB,24,54-55,198.16155025635018,9.38,20,"4°14'36""",80.2008888888889,13.103361111111111,GOOD,GOOD,,2-ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.2008888888889 13.103361111111111, 80.20330555555556 13.103638888888888)"
57,T.NO 56,T,DD,26,55-56,262.7184805071771,13.88,25,"36°44'9""",80.20330555555556,13.103638888888888,GOOD,GOOD,,2-ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.20330555555556 13.103638888888888, 80.205 13.102666666666666)"
58,T.NO 57,T,DB,24,56-57,212.8497122384712,6.98,23,"5°52'4""",80.205,13.102666666666666,GOOD,GOOD,,2-ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.205 13.102666666666666, 80.20711111111112 13.10175)"
59,T.NO 58,T,DB,24,57-58,250.185930859431,11.51,20,"3°54'5""",80.20711111111112,13.10175,GOOD,GOOD,,4-ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.20711111111112 13.10175, 80.20911111111111 13.101027777777777)"
60,T.NO 59,T,DB,24,58-59,229.40139493908924,16.28,18,"3°46'39""",80.20911111111111,13.101027777777777,GOOD,GOOD,,2-ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.20911111111111 13.101027777777777, 80.21019444444445 13.100555555555555)"
61,T.NO 60,T,DB,24,59-60,129.3560976529518,14.62,14,"0°29'28""",80.21019444444445,13.100555555555555,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.21019444444445 13.100555555555555, 80.21186111111112 13.099833333333335)"
62,T.NO 61,T,DB,24,60-61,196.57314160383152,9.15,12,"0°36'52""",80.21186111111112,13.099833333333335,GOOD,GOOD,,CANAL,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.21186111111112 13.099833333333335, 80.21402777777779 13.098944444444445)"
63,T.NO 62,T,DB,24,61-62,257.62375666851847,7.63,15,"0°52'51""",80.21402777777779,13.098944444444445,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.21402777777779 13.098944444444445, 80.21627777777778 13.097972222222223)"
64,T.NO 63,T,DB,24,62-63,265.9191606484948,5.82,13,"5°19'40""",80.21627777777778,13.097972222222223,GOOD,GOOD,,CANAL,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.21627777777778 13.097972222222223, 80.21786111111112 13.097444444444445)"
65,T.NO 64,T,DB,24,63-64,181.51583952922675,4.8,12,"0°59'53""",80.21786111111112,13.097444444444445,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.21786111111112 13.097444444444445, 80.21944444444445 13.09688888888889)"
66,T.NO 65,T,DB,24,64-65,181.5543995611233,8.25,12,"2°18'21""",80.21944444444445,13.09688888888889,GOOD,GOOD,,CANAL,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.21944444444445 13.09688888888889, 80.22144444444444 13.096111111111112)"
67,T.NO 66,T,DB,24,65-66,232.86262044390037,11.38,15,"4°14'59""",80.22144444444444,13.096111111111112,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.22144444444444 13.096111111111112, 80.22369444444445 13.095027777777778)"
68,T.NO 67,T,DB,24,66-67,271.91175038971744,7.92,12,"14°13'48""",80.22369444444445,13.095027777777778,GOOD,GOOD,,"ROAD,CANAL",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.22369444444445 13.095027777777778, 80.22513888888889 13.093861111111112)"
69,T.NO 68,T,DB,24,67-68,203.59027481684876,7.05,10,"3°32'54""",80.22513888888889,13.093861111111112,GOOD,GOOD,,"ROAD,CANAL",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.22513888888889 13.093861111111112, 80.22658333333334 13.092805555555556)"
70,T.NO 69,T,DC,26,68-69,195,5.85,15,"19°3'10""",80.22658333333334,13.092805555555556,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.22658333333334 13.092805555555556, 80.22741666666667 13.091583333333334)"
71,T.NO 70,T,DB,24,69-70,164.19500601419034,4.95,16,"12°55'38""",80.22741666666667,13.091583333333334,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.22741666666667 13.091583333333334, 80.22933333333333 13.089833333333335)"
72,T.NO 71,T,DB,24,70-71,283.01590061337544,6.15,14,"9°29'4""",80.22933333333333,13.089833333333335,GOOD,GOOD,,"ROAD,CANAL",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.22933333333333 13.089833333333335, 80.23002777777778 13.08938888888889)"
73,T.NO 72,T,DB,24,71-72,88.75246475450696,7.86,15,"6°17'42""",80.23002777777778,13.08938888888889,GOOD,GOOD,,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.23002777777778 13.08938888888889, 80.23133333333334 13.088750000000001)"
74,T.NO 73,T,DC,26,72-73,157.42934923323543,10.6,13,"21°15'8""",80.23133333333334,13.088750000000001,GOOD,GOOD,,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.23133333333334 13.088750000000001, 80.23188888888889 13.088111111111111)"
75,T.NO 74,T,DC,26,73-74,93.50935782048768,9.18,16,"27°41'46""",80.23188888888889,13.088111111111111,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(80.23188888888889 13.088111111111111, 80.23216666666667 13.088000000000001)"
76,GANTRY KILPAUK SS,GT,GANTRY,15,74-GT,31.016124838541646,,15,,80.23216666666667,13.088000000000001,GOOD,MISSING,,,PLAIN,GANTRY 230KV KILPAUK SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,=SUM(G6:G81),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note : 1. Shut down will be required in where earth wiers are missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
