S.No,Tower No.,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
83,172,T,SC,22,171-172,269.34373819847445,3.12,59.085804,"37°38'1"" R",10.246027777777776,78.95461111111112,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95461111111112 10.246027777777776, 78.95472222222223 10.243749999999999)"
84,173,S,SA,22,172-173,253.35536097599226,1.64,62.0133209999999,,10.243749999999999,78.95472222222223,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95472222222223 10.243749999999999, 78.95483333333334 10.241555555555555)"
85,174,S,SA,22,173-174,243.18631299782933,0.18,59.379021,,10.241555555555555,78.95483333333334,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95483333333334 10.241555555555555, 78.95491666666668 10.239444444444443)"
86,175,S,SA,22,174-175,232.73097058137188,3.51,61.1341589999999,,10.239444444444443,78.95491666666668,GOOD,Available,,POND,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95491666666668 10.239444444444443, 78.955 10.23847222222222)"
87,LILO : 176A,T,DC,26,175-176A,110.56286735082764,3.22,61.238796,"4°2'11"" R",10.23847222222222,78.955,GOOD,NO E/W,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.955 10.23847222222222, 78.95502777777779 10.237333333333332)"
88,176,S,SA,22,176A-176,124.83144162761552,3.85,59.5842699999999,,10.237333333333332,78.95502777777779,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95502777777779 10.237333333333332, 78.95508333333333 10.235249999999999)"
89,177,T,SC,22,176-177,229.85739547656786,4.01,56.3960879999999,"18°50'59"" L",10.235249999999999,78.95508333333333,GOOD,Available,,POND,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95508333333333 10.235249999999999, 78.95580555555556 10.23336111111111)"
90,178,S,SA,22,177-178,224.28297806300506,6.42,48.564526,,10.23336111111111,78.95580555555556,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95580555555556 10.23336111111111, 78.95644444444444 10.231472222222223)"
91,179,S,SA,22,178-179,221.22335831325665,3.13,54.539814,,10.231472222222223,78.95644444444444,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95644444444444 10.231472222222223, 78.95708333333333 10.229694444444444)"
92,180,S,SA,22,179-180,208.76009988867474,1.08,54.081192,,10.229694444444444,78.95708333333333,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95708333333333 10.229694444444444, 78.95786111111111 10.227555555555556)"
93,181,T,SC,22,180-181,249.84144285247353,2.22,53.4483409999999,"45°1'54"" R",10.227555555555556,78.95786111111111,GOOD,Available,"HT,LT-2NO",POND,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95786111111111 10.227555555555556, 78.95669444444445 10.225111111111111)"
94,182,S,SA,22,181-182,299.19565987180937,2.7,60.397747,,10.225111111111111,78.95669444444445,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95669444444445 10.225111111111111, 78.95558333333334 10.222805555555556)"
95,183,T,SC,22,182-183,283.826429054805,3.42,59.118473,"31°39'52"" L",10.222805555555556,78.95558333333334,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95558333333334 10.222805555555556, 78.95577777777778 10.220916666666668)"
96,184,S,SA,22,183-184,208.43354419587848,6.52,53.5975949999999,,10.220916666666668,78.95577777777778,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95577777777778 10.220916666666668, 78.956 10.218666666666667)"
97,185,S,SA,22,184-185,252.20218007181873,5.02,53.8946949999999,,10.218666666666667,78.956,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.956 10.218666666666667, 78.95625 10.216444444444443)"
98,186,S,SA,22,185-186,245.38749104191248,3.27,53.842579,,10.216444444444443,78.95625,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95625 10.216444444444443, 78.95647222222223 10.214222222222222)"
99,187,S,SA,22,186-187,248.0311792056325,2.98,56.906796,,10.214222222222222,78.95647222222223,GOOD,Available,,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95647222222223 10.214222222222222, 78.95669444444445 10.21225)"
100,188,T,SC,22,187-188,218.78717492065923,1.37,53.707855,"21°58'57"" L",10.21225,78.95669444444445,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95669444444445 10.21225, 78.95775 10.210333333333333)"
101,189,S,SA,22,188-189,242.39465506473286,2.11,50.759487,,10.210333333333333,78.95775,GOOD,Available,LT,"ROAD,CANAL",Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95775 10.210333333333333, 78.95880555555556 10.208388888888889)"
102,190,T,SC,22,189-190,243.85506894533066,3.01,50.8264619999999,"10°24'1"" L",10.208388888888889,78.95880555555556,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95880555555556 10.208388888888889, 78.9595 10.207555555555555)"
103,191,T,SC,22,190-191,120.58578221701617,5.12,50.985142,"20°31'31"" R",10.207555555555555,78.9595,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9595 10.207555555555555, 78.9598888888889 10.20647222222222)"
104,192,T,H-POLE,12,191-192,127.15241611526059,∞,54.600929,"28°30'57"" R",10.20647222222222,78.9598888888889,GOOD,NO E/W,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9598888888889 10.20647222222222, 78.95983333333334 10.206138888888889)"
105,193,T,H-POLE,12,192-193,37.734438564253,∞,51.512974,"50°14'24"" L",10.206138888888889,78.95983333333334,GOOD,NO E/W,230 KV,,PLAIN,UP LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95983333333334 10.206138888888889, 78.96027777777778 10.205583333333333)"
106,194,T,SC,22,193-194,78.8491075520195,7.04,55.514229,"24°2'39"" L",10.205583333333333,78.96027777777778,GOOD,NO E/W,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.96027777777778 10.205583333333333, 78.96127777777778 10.20511111111111)"
107,195,T,SC,22,194-195,120.16811878920566,3.21,57.44503,"20°31'27"" R",10.20511111111111,78.96127777777778,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.96127777777778 10.20511111111111, 78.9625 10.203861111111111)"
108,196,T,SC,22,195-196,191.4332980163319,3.6,53.2234759999999,"26°42'38"" L",10.203861111111111,78.9625,GOOD,Available,HT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9625 10.203861111111111, 78.96402777777779 10.203333333333333)"
109,197,S,SA,22,196-197,177.8811161724007,1.58,53.7734299999999,,10.203333333333333,78.96402777777779,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.96402777777779 10.203333333333333, 78.96622222222223 10.202583333333333)"
110,198,S,SA,22,197-198,255.69007651580267,4.27,53.308205,,10.202583333333333,78.96622222222223,GOOD,Available,,POND,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.96622222222223 10.202583333333333, 78.96855555555555 10.201777777777776)"
111,199,T,SC,22,198-199,270.29349237487577,3.1,56.622379,"19°29'55"" R",10.201777777777776,78.96855555555555,GOOD,Available,HT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.96855555555555 10.201777777777776, 78.96919444444444 10.201277777777777)"
112,200,T,SC,22,199-200,88.2484866759106,4.59,58.591965,"49°55'17"" R",10.201277777777777,78.96919444444444,GOOD,Available,HT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.96919444444444 10.201277777777777, 78.96919444444444 10.201083333333333)"
113,Gantry (Aliyanilai SS),Gantry,H-POLE,12,200-Gantry,21.91003972269697,,59.778339,,10.201083333333333,78.96919444444444,GOOD,NO E/W,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,=SUM(G6:G118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note : 1. Shut down will be required in where earth wiers are missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
