S.No,Tower No.,Tower Suspension / Tension,JOINT BOX,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
11,92,S,,SC,22,91-92,188.1390167,1.98,12,,10.62505556,79.60294444,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.60294444444443 10.625055555555557, 79.60294444444443 10.6235)"
12,93,S,,SC,22,92-93,173,2.74,11,,10.6235,79.60294444,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.60294444444443 10.6235, 79.603 10.620583333333334)"
13,94,T,2W,SC,22,93-94,326,3.76,11,"35°0'52"" L",10.62058333,79.603,GOOD,Available,,RIVER,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.603 10.620583333333334, 79.60430555555556 10.618805555555555)"
14,95,S,,SC,22,94-95,243,4.16,12,,10.61880556,79.60430556,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.60430555555556 10.618805555555555, 79.6056111111111 10.617055555555556)"
15,96,S,,SC,22,95-96,245,3.49,11,,10.61705556,79.60561111,GOOD,Available,,RIVER,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.6056111111111 10.617055555555556, 79.60688888888889 10.615277777777777)"
16,97,S,,SC,22,96-97,243,2.78,12,,10.61527778,79.60688889,GOOD,Available,"LT,HT",ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.60688888888889 10.615277777777777, 79.60819444444444 10.613444444444443)"
17,98,S,,SC,22,97-98,248,2.96,12,,10.61344444,79.60819444,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.60819444444444 10.613444444444443, 79.60944444444443 10.611611111111111)"
18,99,S,,SC,22,98-99,246.3910424,3.65,12,,10.61161111,79.60944444,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.60944444444443 10.611611111111111, 79.61088888888888 10.60975)"
19,100,S,,SC,22,99-100,257.796316,1.9,12,,10.60975,79.61088889,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61088888888888 10.60975, 79.61191666666666 10.608138888888888)"
20,101,S,,SC,22,100-101,211.5593249,3.67,11,,10.60813889,79.61191667,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61191666666666 10.608138888888888, 79.61291666666666 10.60675)"
21,102,S,,SC,22,101-102,187.9331302,1.74,12,,10.60675,79.61291667,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61291666666666 10.60675, 79.61388888888888 10.60538888888889)"
22,103,T,,SC,22,102-103,183.4343109,2.87,13,"18°48'6"" R",10.60538889,79.61388889,GOOD,Available,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61388888888888 10.60538888888889, 79.61449999999999 10.603333333333333)"
23,104,S,,SC,22,103-104,241,3.15,12,,10.60333333,79.6145,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61449999999999 10.603333333333333, 79.61508333333333 10.601333333333333)"
24,105,S,,SC,22,104-105,230,3.66,12,,10.60133333,79.61508333,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61508333333333 10.601333333333333, 79.61569444444444 10.599305555555556)"
25,106,S,,SC,22,105-106,239,4.09,13,,10.59930556,79.61569444,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61569444444444 10.599305555555556, 79.6163611111111 10.597111111111111)"
26,107,S,,SC,22,106-107,255,3.1,29.276318,,10.59711111,79.61636111,GOOD,Available,LT,VILLAGE ROAD & CANAL,Water Loggeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.6163611111111 10.597111111111111, 79.61702777777776 10.594916666666668)"
27,108,S,,SC,22,107-108,255,1.76,34.735073,,10.59491667,79.61702778,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61702777777776 10.594916666666668, 79.61783333333332 10.592361111111112)"
28,109,T,,SC,22,108-109,298,3.86,21.984785,"23°40'14"" R",10.59236111,79.61783333,GOOD,Available,,POND,Water Loggeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61783333333332 10.592361111111112, 79.61763888888888 10.590833333333334)"
29,110,T,2W,SC,22,109-110,175,3.79,18.373175,"8°3'22"" L",10.59083333,79.61763889,GOOD,Available,"LT,HT",ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61763888888888 10.590833333333334, 79.61769444444444 10.588805555555556)"
30,111,S,,SC,22,110-111,228,3.99,17.370031,,10.58880556,79.61769444,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61769444444444 10.588805555555556, 79.61777777777777 10.586555555555556)"
31,112,S,,SC,22,111-112,250,3.27,14.085415,,10.58655556,79.61777778,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61777777777777 10.586555555555556, 79.61786111111111 10.584166666666667)"
32,113,S,,SC,22,112-113,264,4.27,13.713459,,10.58416667,79.61786111,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61786111111111 10.584166666666667, 79.61797222222222 10.582083333333333)"
33,114,T,,SC,22,113-114,230.7895987,3.01,12.87545,"1°21'19""",10.58208333,79.61797222,GOOD,Available,HT,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61797222222222 10.582083333333333, 79.61813888888888 10.579722222222221)"
34,115,S,,SC,22,114-115,266,2.76,11.486584,,10.57972222,79.61813889,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61813888888888 10.579722222222221, 79.61822222222222 10.577694444444445)"
35,116,S,,SC,22,115-116,227,1.37,10.609203,,10.57769444,79.61822222,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61822222222222 10.577694444444445, 79.6183611111111 10.575805555555556)"
36,117,S,,SC,22,116-117,207.5880844,2.69,10.247944,,10.57580556,79.61836111,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.6183611111111 10.575805555555556, 79.6185 10.574)"
37,118,S,,SC,22,117-118,202.1936378,3.07,9.164658,,10.574,79.6185,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.6185 10.574, 79.61866666666666 10.571777777777777)"
38,119,S,,SC,22,118-119,244.0861033,1.95,9.164574,,10.57177778,79.61866667,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61866666666666 10.571777777777777, 79.6188611111111 10.569861111111111)"
39,120,S,,SC,22,119-120,217,3.26,8.993458,,10.56986111,79.61886111,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.6188611111111 10.569861111111111, 79.61894444444444 10.567833333333333)"
40,121,S,,SC,22,120-121,228,1.19,6.350487,,10.56783333,79.61894444,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61894444444444 10.567833333333333, 79.61908333333332 10.565833333333334)"
41,122,T,,SC,22,121-122,220.807302,3.59,4.811722,"8°41'10"" R",10.56583333,79.61908333,GOOD,Available,,VILLAGE ROAD & CANAL,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61908333333332 10.565833333333334, 79.61897222222221 10.56413888888889)"
42,123,T,,SC,22,122-123,190,3,4.626604,"0°58'22"" L",10.56413889,79.61897222,GOOD,Available,"LT,11 KV",,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61897222222221 10.56413888888889, 79.61888888888888 10.56313888888889)"
43,124,T,,SC,22,123-124,112,3.78,12.722527,"20°5'22"" R",10.56313889,79.61888889,GOOD,Available,"HT -2NO,66 KV",,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61888888888888 10.56313888888889, 79.61866666666666 10.56263888888889)"
44,125,T,,DC,26,124-125,60.5597876,4.12,12.958912,"94°38'47"" R",10.56263889,79.61866667,GOOD,Available,HT,VILLAGE ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.61866666666666 10.56263888888889, 79.61852777777777 10.562722222222224)"
45,Gantry (Tiruthuraipundi SS),Gantry,2W,H-POLE,12,125- Gantry,21,,12.157938,,10.56272222,79.61852778,GOOD,NO E/W,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note : 1. Shut down will be required in where earth wiers are missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
