S.No,Tower No.,Tower Suspension / Tension,JOINT BOX,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
11,45,S,,SA+1.5,23.5,44-45,273.9456213,3.07,187.269943,,10.98780556,77.95513889,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.9551388888889 10.987805555555555, 77.95355555555555 10.986138888888888)"
12,46,T,,SC+1.5,23.5,45-46,252.8820517,5.14,191.806412,"10°28'16"" L",10.98613889,77.95355556,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.95355555555555 10.986138888888888, 77.9521388888889 10.983916666666666)"
13,47,S,,SA+1.5,23.5,46-47,290.5448221,2.63,194.874756,,10.98391667,77.95213889,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.9521388888889 10.983916666666666, 77.95072222222223 10.98175)"
14,48,S,,SA+3,25,47-48,286.5216764,4.31,196.714935,,10.98175,77.95072222,GOOD,Available,,Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.95072222222223 10.98175, 77.94927777777778 10.979583333333334)"
15,49,S,,SA+1.5,23.5,48-49,286.8672263,1.22,197.851181,,10.97958333,77.94927778,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.94927777777778 10.979583333333334, 77.9478888888889 10.977388888888889)"
16,50,S,,SA+1.5,23.5,49-50,286.7049722,3.28,193.909317,,10.97738889,77.94788889,GOOD,Available,400 KV PGR - NEYVELI,,PLAIN,UP LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.9478888888889 10.977388888888889, 77.94641666666666 10.975166666666667)"
17,51,T,2W,SC+1.5,23.5,50-51,292.4984022,5.02,194.997238,"18°54'16"" L",10.97516667,77.94641667,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.94641666666666 10.975166666666667, 77.94575 10.972666666666667)"
18,52,S,,SA+1.5,23.5,51-52,287.9480196,4.87,193.236099,,10.97266667,77.94575,GOOD,Available,HT,Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.94575 10.972666666666667, 77.94500000000001 10.970083333333333)"
19,53,S,,SA+1.5,23.5,52-53,295.65929,4.24,190.724716,,10.97008333,77.945,GOOD,Available,400 KV,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.94500000000001 10.970083333333333, 77.94427777777778 10.967611111111111)"
20,54,S,,SA+1.5,23.5,53-54,285.1674638,5.17,187.585815,,10.96761111,77.94427778,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.94427777777778 10.967611111111111, 77.94355555555556 10.965027777777777)"
21,55,S,,SA+3,25,54-55,298.2648967,3.19,182.531769,,10.96502778,77.94355556,GOOD,Available,HT,Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.94355555555556 10.965027777777777, 77.94283333333334 10.962583333333333)"
22,56,S,,SA+1.5,23.5,55-56,282.284103,3.07,183.933517,,10.96258333,77.94283333,GOOD,Available,"LT,230 KV",,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.94283333333334 10.962583333333333, 77.94208333333334 10.959972222222222)"
23,57,T,,SC+3,25,56-57,298.255772,3.84,181.760193,"1°44'38"" R",10.95997222,77.94208333,GOOD,Available,HT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.94208333333334 10.959972222222222, 77.94166666666668 10.958694444444443)"
24,58,T,,SC+1.5,23.5,57-58,150.4944762,3.93,178.508942,"8°47'47"" R",10.95869444,77.94166667,GOOD,Available,,Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.94166666666668 10.958694444444443, 77.94055555555556 10.956444444444443)"
25,59,S,,SA+1.5,23.5,58-59,276.7554269,3.81,173.797867,,10.95644444,77.94055556,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.94055555555556 10.956444444444443, 77.9393888888889 10.95422222222222)"
26,60,S,,SA+1.5,23.5,59-60,277.582443,4.1,176.313431,,10.95422222,77.93938889,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.9393888888889 10.95422222222222, 77.93830555555556 10.952055555555555)"
27,61,T,2W,SC+1.5,23.5,60-61,267.5266485,4,175.628815,"27°21'11"" R",10.95205556,77.93830556,GOOD,Available,,Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.93830555555556 10.952055555555555, 77.9366388888889 10.950833333333332)"
28,62,S,,SA+1.5,23.5,61-62,226.7642795,NIL,173.653305,,10.95083333,77.93663889,GOOD,Available,"HT,230 KV",,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.9366388888889 10.950833333333332, 77.93444444444445 10.949166666666667)"
29,63,S,,SA+1.5,23.5,62-63,303.1968647,6.47,167.509262,,10.94916667,77.93444444,GOOD,Available,"LT,HT",Canal,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.93444444444445 10.949166666666667, 77.93247222222223 10.947694444444444)"
30,64,S,,SA+1.5,23.5,63-64,268.8205706,3.21,172.021973,,10.94769444,77.93247222,GOOD,Available,,Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.93247222222223 10.947694444444444, 77.93050000000001 10.946222222222222)"
31,65,S,,SA+1.5,23.5,64-65,272.6549451,2.13,173.57579,,10.94622222,77.9305,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.93050000000001 10.946222222222222, 77.92827777777778 10.944583333333334)"
32,66,S,,SA+1.5,23.5,65-66,302.3050245,2.33,175.491592,,10.94458333,77.92827778,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.92827777777778 10.944583333333334, 77.92641666666667 10.943166666666666)"
33,67,S,,SA+1.5,23.5,66-67,258.3873388,4.55,177.745438,,10.94316667,77.92641667,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.92641666666667 10.943166666666666, 77.92441666666667 10.941638888888889)"
34,68,T,,SC+1.5,23.5,67-68,275.3148847,2.13,179.977417,"0°36'3"" R",10.94163889,77.92441667,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.92441666666667 10.941638888888889, 77.92241666666668 10.940166666666666)"
35,69,S,,SA+3,25,68-69,271.2256951,2.6,182.066315,,10.94016667,77.92241667,GOOD,Available,"HT,400 KV PGR - MDU",Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.92241666666668 10.940166666666666, 77.92044444444446 10.938694444444444)"
36,70,S,,SA+1.5,23.5,69-70,272.1040855,3.41,188.367294,,10.93869444,77.92044444,GOOD,Available,400 KV PGR - KKUDI,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.92044444444446 10.938694444444444, 77.91861111111112 10.937305555555556)"
37,71,S,,SA+1.5,23.5,70-71,252.2288813,1.76,193.905792,,10.93730556,77.91861111,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.91861111111112 10.937305555555556, 77.91686111111112 10.936)"
38,72,S,,SA+1.5,23.5,71-72,239.6261123,4.06,198.684708,,10.936,77.91686111,GOOD,Available,LT,Village Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.91686111111112 10.936, 77.91497222222223 10.934555555555555)"
39,73,S,,SA+1.5,23.5,72-73,262.2518336,3.28,199.838028,,10.93455556,77.91497222,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.91497222222223 10.934555555555555, 77.91305555555556 10.933138888888887)"
40,74,S,,SA+1.5,23.5,73-74,262.1400398,1.42,202.272873,,10.93313889,77.91305556,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.91305555555556 10.933138888888887, 77.91044444444445 10.931805555555554)"
41,75,T,2W,SC+1.5,23.5,74-75,321.4794698,5.09,205.126968,"33°28'17"" L",10.93180556,77.91044444,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.91044444444445 10.931805555555554, 77.91116666666667 10.93175)"
42,76,T,,SC+1.5,23.5,75-76,80.27201185,4.63,205.773743,"28°48'27"" R",10.93175,77.91116667,GOOD,Available,HT,Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.91116666666667 10.93175, 77.908 10.930527777777778)"
43,77,S,,SA+3,25,76-77,372.0654046,6.81,203.556549,,10.93052778,77.908,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.908 10.930527777777778, 77.90558333333334 10.929222222222222)"
44,78,S,,SA+1.5,23.5,77-78,300.9572584,2.07,204.308853,,10.92922222,77.90558333,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90558333333334 10.929222222222222, 77.90336111111111 10.928027777777777)"
45,79,S,,SA+1.5,23.5,78-79,276.9015608,5.11,203.110336,,10.92802778,77.90336111,GOOD,Available,HT,Village Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90336111111111 10.928027777777777, 77.90097222222222 10.92675)"
46,80,S,,SA+1.5,23.5,79-80,297.210573,3.4,199.663956,,10.92675,77.90097222,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90097222222222 10.92675, 77.8986388888889 10.925527777777777)"
47,81,S,,SA+3,25,80-81,287.5900289,1.58,196.760498,,10.92552778,77.89863889,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.8986388888889 10.925527777777777, 77.89633333333335 10.924277777777776)"
48,82,T,,SC+1.5,23.5,81-82,288.3595415,6.19,192.419678,"37°39'53"" L",10.92427778,77.89633333,GOOD,Available,220 KV,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.89633333333335 10.924277777777776, 77.89525 10.921861111111111)"
49,83,T,,SC+1.5,23.5,82-83,291.6878774,3.49,193.421265,"20°27'37"" R",10.92186111,77.89525,GOOD,Available,"HT,LT -2NO",Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.89525 10.921861111111111, 77.89344444444446 10.920027777777777)"
50,84,S,,SA+3,25,83-84,283.6295968,4.17,195.33902,,10.92002778,77.89344444,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.89344444444446 10.920027777777777, 77.89163888888889 10.918194444444444)"
51,85,S,,SA+1.5,23.5,84-85,283.7969021,4.72,197.45549,,10.91819444,77.89163889,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.89163888888889 10.918194444444444, 77.88983333333334 10.916333333333334)"
52,86,S,,SA+1.5,23.5,85-86,284.6664628,3.18,200.707565,,10.91633333,77.88983333,GOOD,Available,HT-2NO,Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.88983333333334 10.916333333333334, 77.88802777777778 10.9145)"
53,87,S,,SA+1.5,23.5,86-87,284.4010634,4.1,202.733566,,10.9145,77.88802778,GOOD,Available,765 KV,Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.88802777777778 10.9145, 77.88616666666667 10.912583333333334)"
54,88,S,,SA+1.5,23.5,87-88,294.3114787,4.73,200.243561,,10.91258333,77.88616667,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.88616666666667 10.912583333333334, 77.88438888888889 10.910722222222223)"
55,89,S,,SA+1.5,23.5,88-89,282.7817509,4.94,202.143326,,10.91072222,77.88438889,GOOD,Available,HT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.88438888888889 10.910722222222223, 77.88272222222221 10.909027777777778)"
56,90,T,,SC+1.5,23.5,89-90,261.9988322,3.08,199.353088,"3°0'29"" L",10.90902778,77.88272222,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.88272222222221 10.909027777777778, 77.8818611111111 10.908083333333334)"
57,91,T,,DC,26,90-91,140.6081411,4.07,198.662537,"70°15'14"" R",10.90808333,77.88186111,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.8818611111111 10.908083333333334, 77.88172222222221 10.908138888888889)"
58,Gantry (AC Palayam SS),Gantry,2W,H-POLE,12,91-Gantry ,17.62691354,,200.336823,,10.90813889,77.88172222,GOOD,NO E/W,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note : 1. Shut down will be required in where earth wiers are missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
