S.No,Tower No.,Tower Suspension / Tension,JOINT BOX,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
21,53,S,,SA,22,54-53,280.6217968,1.38,66.374687,,10.44158333,79.08777778,GOOD,Available,LT,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.08777777777777 10.441583333333334, 79.08538888888889 10.4405)"
22,52,S,,SA,22,53-52,290.1122529,2.61,61.134216,,10.4405,79.08538889,GOOD,Available,"LT-2NO,HT",,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.08538888888889 10.4405, 79.08297222222222 10.439361111111111)"
23,51,T,,SC,22,52-51,290.5427344,2.75,59.795135,"20°23'2"" L",10.43936111,79.08297222,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.08297222222222 10.439361111111111, 79.08152777777778 10.437888888888889)"
24,50,S,,SA,22,51-50,227.7556989,1.3,67.161453,,10.43788889,79.08152778,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.08152777777778 10.437888888888889, 79.07980555555555 10.436166666666667)"
25,49,S,,SA,22,50-49,267.0387394,4.63,69.337791,,10.43616667,79.07980556,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.07980555555555 10.436166666666667, 79.07816666666666 10.434472222222222)"
26,48,S,,SA,22,49-48,260.5126724,3.83,71.28756,,10.43447222,79.07816667,GOOD,Available,HT,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.07816666666666 10.434472222222222, 79.07652777777777 10.432833333333333)"
27,47,S,,SA,22,48-47,253.8753905,4.07,65.755203,,10.43283333,79.07652778,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.07652777777777 10.432833333333333, 79.07491666666667 10.431222222222221)"
28,46,T,2W,SC,22,47-46,252.2420944,4.32,70.230843,"36°42'9"" R",10.43122222,79.07491667,GOOD,Available,,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.07491666666667 10.431222222222221, 79.07219444444443 10.430805555555555)"
29,45,S,,SA,22,46-45,301.8682795,2.89,73.05986,,10.43080556,79.07219444,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.07219444444443 10.430805555555555, 79.06941666666667 10.430444444444444)"
30,44,S,,SA,22,45-44,307.3016251,1.97,72.042992,,10.43044444,79.06941667,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.06941666666667 10.430444444444444, 79.0683611111111 10.430305555555554)"
31,43,T,,SC,22,44-43,114.8123902,2.47,69.208199,"58°36'2"" L",10.43030556,79.06836111,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0683611111111 10.430305555555554, 79.0675 10.428305555555555)"
32,42,T,,SC,22,43-42,238.7708496,3.15,70.709412,"16°28'45"" R",10.42830556,79.0675,GOOD,Available,LT-2NO,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0675 10.428305555555555, 79.06591666666667 10.426416666666666)"
33,41,S,,SA,22,42-41,272.555353,4.07,72.74411,,10.42641667,79.06591667,GOOD,Available,LT,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.06591666666667 10.426416666666666, 79.06433333333334 10.4245)"
34,40,S,,SA,22,41-40,274.4087221,1.47,73.47673,,10.4245,79.06433333,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.06433333333334 10.4245, 79.06269444444445 10.422527777777777)"
35,39,S,,SA,22,40-39,281.3237971,3.19,70.461983,,10.42252778,79.06269444,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.06269444444445 10.422527777777777, 79.06113888888889 10.420638888888888)"
36,38,T,,SC,22,39-38,271.1272442,4.11,72.342987,"48°11'43"" R",10.42063889,79.06113889,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.06113888888889 10.420638888888888, 79.05838888888889 10.420527777777778)"
37,37,S,,SA,22,38-37,300.4541792,3.55,75.622246,,10.42052778,79.05838889,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.05838888888889 10.420527777777778, 79.05569444444444 10.420388888888889)"
38,36,T,,SB,22,37-36,295.8796792,2.63,68.359962,"10°15'23"" R",10.42038889,79.05569444,GOOD,Available,LT -2NO,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.05569444444444 10.420388888888889, 79.054 10.420583333333333)"
39,35,S,,SA,22,36-35,185.8919861,Not taken,71.357834,,10.42058333,79.054,GOOD,Available,,ROAD,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.054 10.420583333333333, 79.05199999999999 10.420888888888888)"
40,34,S,,SA,22,35-34,221.1787506,1.7,70.817604,,10.42088889,79.052,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.05199999999999 10.420888888888888, 79.04991666666666 10.421166666666666)"
41,33,S,,SA,22,34-33,231.021354,4.02,76.469498,,10.42116667,79.04991667,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.04991666666666 10.421166666666666, 79.04780555555556 10.421472222222222)"
42,32,T,,SC,22,33-32,233.8364269,4.1,74.600426,"43°0'46"" L",10.42147222,79.04780556,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.04780555555556 10.421472222222222, 79.04708333333333 10.421)"
43,LILO :32/1,T,2W,DC,26,32-32/1,94.79921122,3.16,73.296227,"65°50'50"" R",10.421,79.04708333,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.04708333333333 10.421, 79.04675 10.423194444444444)"
44,32/2,T,,DB,26,32/1-32/2,248.2262223,1.24,80.299133,"11°5'1"" L",10.42319444,79.04675,GOOD,Available,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.04675 10.423194444444444, 79.04599999999999 10.42525)"
45,32/3,T,,DC,26,32/2-32/3,241.0256061,5.19,85.857529,"46°4'15"" L",10.42525,79.046,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.04599999999999 10.42525, 79.04341666666666 10.426388888888889)"
46,32/4,T,,DC,26,32/3-32/4,309.9768291,2.7,75.218872,"53°5'47"" R",10.42638889,79.04341667,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.04341666666666 10.426388888888889, 79.04297222222222 10.428305555555555)"
47,32/5,T,,DC,26,32/4-32/5,216.6524926,2.41,74.265289,"69°19'36"" L",10.42830556,79.04297222,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.04297222222222 10.428305555555555, 79.04052777777778 10.428638888888889)"
48,32/6,T,,DB,26,32/5-32/6,272.5330027,1.33,76.827972,"11°14'8"" R",10.42863889,79.04052778,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.04052777777778 10.428638888888889, 79.03825 10.429416666666667)"
49,32/7,T,,DC,26,32/6-32/7,261.7544594,2.61,79.788376,"60°29'6"" R",10.42941667,79.03825,GOOD,Available,,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.03825 10.429416666666667, 79.03741666666666 10.430361111111111)"
50,32/8,T,,DC,26,32/7-32/8,138.7262498,3.48,76.203461,"21°51'17"" L",10.43036111,79.03741667,GOOD,Available,HT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.03741666666666 10.430361111111111, 79.03772222222221 10.43225)"
51,32/9,T,,DC,26,32/8-32/9,212.8425554,2.1,78.414612,"27°33'12"" R",10.43225,79.03772222,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.03772222222221 10.43225, 79.03633333333333 10.43388888888889)"
52,32/10,T,,DC,26,32/9-32/10,237.9426442,4.01,76.927567,"25°51'35"" L",10.43388889,79.03633333,GOOD,Available,HT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.03633333333333 10.43388888888889, 79.03544444444444 10.434861111111111)"
53,32/11,T,,DC,26,32/10-32/11,143.37593,3.19,72.621071,"21°49'29"" L",10.43486111,79.03544444,GOOD,Available,"LT-2NO,HT-2NO",ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.03544444444444 10.434861111111111, 79.03394444444444 10.435555555555556)"
54,32/12,T,,DC,26,32/11-32/12,181.4816356,4.6,72.948196,"17°2'36"" L",10.43555556,79.03394444,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.03394444444444 10.435555555555556, 79.03372222222222 10.435583333333334)"
55,Gantry (Malaiyur SS),Gantry,2W,H-POLE,12,32/12-Gantry,25.91909664,,73.012978,,10.43558333,79.03372222,GOOD,NO E/W,,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note : 1. Shut down will be required in where earth wiers are missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
