S.No,Tower No.,Tower Suspension / Tension,JOINT BOX,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
11,79,S,,SA,22,80-79,322.3023372,0.36,107.49968,,10.49925,78.94591667,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.94591666666668 10.49925, 78.94394444444445 10.497222222222222)"
12,78,S,,SA,22,79-78,312.1356719,2.55,108.462936,,10.49722222,78.94394444,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.94394444444445 10.497222222222222, 78.94191666666667 10.495194444444444)"
13,77,T,,SC,22,78-77,317.5620625,5.01,108.092651,"22°26'52"" L",10.49519444,78.94191667,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.94191666666667 10.495194444444444, 78.94105555555556 10.49311111111111)"
14,76,S,,SA,22,77-76,246.4252621,3.28,107.172287,,10.49311111,78.94105556,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.94105555555556 10.49311111111111, 78.9401388888889 10.49086111111111)"
15,75,T,2W,SC,22,76-75,269.5868429,1.02,106.177444,"29°41'31"" R",10.49086111,78.94013889,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9401388888889 10.49086111111111, 78.93805555555556 10.489222222222221)"
16,74,S,,SA,22,75-74,292.1977364,0.73,98.450378,,10.48922222,78.93805556,GOOD,Available,"LT,HT",ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.93805555555556 10.489222222222221, 78.93611111111112 10.487749999999998)"
17,73,S,,SA,22,74-73,266.4302158,2.25,93.624283,,10.48775,78.93611111,GOOD,Available,HT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.93611111111112 10.487749999999998, 78.93397222222222 10.48611111111111)"
18,72,T,,SC,22,73-72,297.6323948,6.17,79.559357,"18°40'21"" L",10.48611111,78.93397222,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.93397222222222 10.48611111111111, 78.93258333333334 10.48411111111111)"
19,71,S,,SA,22,72-71,268.5552208,3.48,80.579155,,10.48411111,78.93258333,GOOD,Available,,"ROAD,POND",Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.93258333333334 10.48411111111111, 78.93127777777778 10.482138888888889)"
20,70,S,,SA,22,71-70,260.0252486,1.62,78.57415,,10.48213889,78.93127778,GOOD,Available,,POND,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.93127777777778 10.482138888888889, 78.92997222222223 10.480305555555555)"
21,69,S,,SA,22,70-69,249.0034316,3.17,74.095802,,10.48030556,78.92997222,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.92997222222223 10.480305555555555, 78.92855555555556 10.478222222222222)"
22,68,S,,SA,22,69-68,277.0419795,1.81,78.76709,,10.47822222,78.92855556,GOOD,Available,LT -2NO,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.92855555555556 10.478222222222222, 78.92722222222223 10.476305555555555)"
23,67,T,,SB,22,68-67,259.2751112,4.41,75.283371,"3°19'51"" L",10.47630556,78.92722222,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.92722222222223 10.476305555555555, 78.92569444444445 10.473833333333333)"
24,66,S,,SA,22,67-66,320.85458,5.21,75.149918,,10.47383333,78.92569444,GOOD,Available,,ROAD,RIVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.92569444444445 10.473833333333333, 78.92413888888889 10.471361111111111)"
25,65,T,,SC,22,66-65,320.3153397,1.83,70.800079,"16°36'2"" R",10.47136111,78.92413889,GOOD,Available,,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.92413888888889 10.471361111111111, 78.92222222222223 10.469666666666667)"
26,64,S,,SA,22,65-64,282.7892655,3.04,81.637009,,10.46966667,78.92222222,GOOD,Available,"LT, 66 KV",,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.92222222222223 10.469666666666667, 78.9203888888889 10.468)"
27,63,S,,SA,22,64-63,271.9905232,1.39,75.927689,,10.468,78.92038889,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9203888888889 10.468, 78.91863888888889 10.466388888888888)"
28,62,T,,SC,22,63-62,262.6314316,5.31,88.597588,"52°9'52"" R",10.46638889,78.91863889,GOOD,Available,,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.91863888888889 10.466388888888888, 78.91652777777779 10.466722222222222)"
29,61,S,,SA,22,62-61,232.711862,3.19,93.508873,,10.46672222,78.91652778,GOOD,Available,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.91652777777779 10.466722222222222, 78.91433333333335 10.467027777777778)"
30,60,T,2W,SC,22,61-60,243.8104464,2.97,96.380981,"39°22'39"" L",10.46702778,78.91433333,GOOD,Available,"LT,HT",ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.91433333333335 10.467027777777778, 78.91216666666668 10.465722222222222)"
31,59,S,,SA,22,60-59,277.1448335,3.6,95.95565,,10.46572222,78.91216667,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.91216666666668 10.465722222222222, 78.90980555555556 10.464305555555555)"
32,58,S,,SA,22,59-58,304.3112616,2.11,107.658592,,10.46430556,78.90980556,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.90980555555556 10.464305555555555, 78.90769444444445 10.463055555555554)"
33,57,S,,SA,22,58-57,267.0150588,2.06,106.605385,,10.46305556,78.90769444,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.90769444444445 10.463055555555554, 78.90544444444446 10.461694444444444)"
34,56,S,,SA,22,57-56,291.5077941,2.71,108.729126,,10.46169444,78.90544444,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.90544444444446 10.461694444444444, 78.90316666666668 10.460305555555555)"
35,55,S,,SA,22,56-55,290.6702602,3.94,107.280487,,10.46030556,78.90316667,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.90316666666668 10.460305555555555, 78.90111111111112 10.459083333333332)"
36,54,S,,SA,22,55-54,264.8686402,4.13,111.260628,,10.45908333,78.90111111,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.90111111111112 10.459083333333332, 78.89894444444445 10.457749999999999)"
37,53,T,,SB,22,54-53,278.8012433,5.01,113.963791,"12°16'14"" L",10.45775,78.89894444,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.89894444444445 10.457749999999999, 78.897 10.455888888888888)"
38,52,S,,SA,22,53-52,293.7605308,4.84,117.261505,,10.45588889,78.897,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.897 10.455888888888888, 78.89500000000001 10.453944444444444)"
39,51,S,,SA,22,52-51,310.3967065,3.74,122.230209,,10.45394444,78.895,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.89500000000001 10.453944444444444, 78.89302777777779 10.452027777777777)"
40,50,S,,SA,22,51-50,300.3583748,3.9,122.527916,,10.45202778,78.89302778,GOOD,Available,"HT,LT -2NO",ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.89302777777779 10.452027777777777, 78.89094444444446 10.450000000000001)"
41,49,T,,SC,22,50-49,321.0593073,0.36,120.292267,"21°56'27"" L",10.45,78.89094444,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.89094444444446 10.450000000000001, 78.89005555555556 10.447944444444445)"
42,48,S,,SA,22,49-48,245.2301139,4.16,119.360794,,10.44794444,78.89005556,GOOD,Available,,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.89005555555556 10.447944444444445, 78.88911111111112 10.445805555555555)"
43,47,S,,SA,22,48-47,260.1216592,2.37,114.125107,,10.44580556,78.88911111,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.88911111111112 10.445805555555555, 78.88822222222223 10.443722222222222)"
44,46,T,2W,SC,22,47-46,250.6676504,2.63,110.586372,"45°36'20"" R",10.44372222,78.88822222,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.88822222222223 10.443722222222222, 78.88572222222223 10.44275)"
45,45,S,,SA,22,46-45,293.9732172,0.45,114.744064,,10.44275,78.88572222,GOOD,Available,HT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.88572222222223 10.44275, 78.88294444444443 10.441694444444444)"
46,44,S,,SA,22,45-44,325.6518048,5.01,106.23494,,10.44169444,78.88294444,GOOD,Available,LT-2NO,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.88294444444443 10.441694444444444, 78.8803611111111 10.440722222222222)"
47,43,S,,SA,22,44-43,302.0775053,1.17,106.321251,,10.44072222,78.88036111,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8803611111111 10.440722222222222, 78.87769444444444 10.43975)"
48,42,S,,SA,22,43-42,311.4239066,1.4,108.830208,,10.43975,78.87769444,GOOD,Available,HT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87769444444444 10.43975, 78.87516666666666 10.438777777777778)"
49,41,S,,SA,22,42-41,296.3859838,3.12,108.886719,,10.43877778,78.87516667,GOOD,Available,LT -2NO,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87516666666666 10.438777777777778, 78.87263888888889 10.437833333333334)"
50,40,S,,SA,22,41-40,297.7491837,1.1,108.513313,,10.43783333,78.87263889,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87263888888889 10.437833333333334, 78.86991666666665 10.436833333333334)"
51,39,T,,SB,22,40-39,316.3678324,2.28,114.929214,"1°19'11"" R",10.43683333,78.86991667,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86991666666665 10.436833333333334, 78.86727777777777 10.435944444444445)"
52,38,S,,SA,22,39-38,306.1385838,1.56,112.188797,,10.43594444,78.86727778,GOOD,Available,LT -2NO,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86727777777777 10.435944444444445, 78.86469444444444 10.435055555555556)"
53,37,S,,SA,22,38-37,299.8230386,4.82,111.03479,,10.43505556,78.86469444,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86469444444444 10.435055555555556, 78.86202777777777 10.434138888888889)"
54,36,S,,SA,22,37-36,310.0205503,2.11,110.80249,,10.43413889,78.86202778,GOOD,Available,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.86202777777777 10.434138888888889, 78.85938888888889 10.433222222222222)"
55,35,S,,SA,22,36-35,303.956183,0.36,118.674339,,10.43322222,78.85938889,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85938888888889 10.433222222222222, 78.85666666666665 10.432333333333332)"
56,34,S,,SA,22,35-34,315.000121,1.59,107.932121,,10.43233333,78.85666667,GOOD,Available,LT -2NO,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85666666666665 10.432333333333332, 78.85391666666666 10.431444444444445)"
57,33,T,2W,SC,22,34-33,317.6398746,Not Taken,105.729874,"28°14'57"" R",10.43144444,78.85391667,GOOD,Available,,,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85391666666666 10.431444444444445, 78.85108333333332 10.431944444444444)"
58,32,S,,SA,22,33-32,314.627064,7.04,105.08725,,10.43194444,78.85108333,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85108333333332 10.431944444444444, 78.84869444444443 10.432444444444444)"
59,31,S,,SA,22,32-31,268.8059616,4.81,109.051796,,10.43244444,78.84869444,GOOD,Available,,POND,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.84869444444443 10.432444444444444, 78.84622222222222 10.432888888888888)"
60,30,S,,SA,22,31-30,274.9523379,1.32,105.391518,,10.43288889,78.84622222,GOOD,Available,,POND,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.84622222222222 10.432888888888888, 78.84377777777777 10.433305555555554)"
61,29,S,,SA,22,30-29,270.3196283,4.01,108.137764,,10.43330556,78.84377778,GOOD,Available,,POND,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.84377777777777 10.433305555555554, 78.84105555555556 10.433777777777777)"
62,28,S,,SA,22,29-28,302.0209795,3.11,113.620628,,10.43377778,78.84105556,GOOD,Available,HT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.84105555555556 10.433777777777777, 78.83855555555554 10.434305555555556)"
63,27,S,,SA,22,28-27,281.5614286,Not Taken,114,,10.43430556,78.83855556,GOOD,Available,,POND,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83855555555554 10.434305555555556, 78.83597222222222 10.434722222222222)"
64,26,S,,SA,22,27-26,285.2527556,5.26,113.185135,,10.43472222,78.83597222,GOOD,Available,,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83597222222222 10.434722222222222, 78.83324999999999 10.43525)"
65,25,T,2W,SC,22,26-25,304.4573647,4.76,114.853943,"10°30'17"" L",10.43525,78.83325,GOOD,Available,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83324999999999 10.43525, 78.83080555555556 10.435277777777777)"
66,24,S,,SA,22,25-24,267.2417561,3.19,107.308029,,10.43527778,78.83080556,GOOD,Available,LT -2NO,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83080555555556 10.435277777777777, 78.82819444444443 10.435333333333334)"
67,23,S,,SA,22,24-23,286.4780804,2.97,108.029854,,10.43533333,78.82819444,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82819444444443 10.435333333333334, 78.82555555555555 10.435416666666667)"
68,22,S,,SA,22,23-22,288.8348259,3.49,109.165543,,10.43541667,78.82555556,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82555555555555 10.435416666666667, 78.82275 10.435500000000001)"
69,21,S,,SA,22,22-21,306.9202214,4.02,113.327766,,10.4355,78.82275,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82275 10.435500000000001, 78.81997222222222 10.435527777777779)"
70,20,S,,SA,22,21-20,306.2667988,3.81,110.424911,,10.43552778,78.81997222,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81997222222222 10.435527777777779, 78.8171111111111 10.435638888888889)"
71,19,S,,SA,22,20-19,311.2054735,2.17,113.673508,,10.43563889,78.81711111,GOOD,Available,LT,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8171111111111 10.435638888888889, 78.81438888888889 10.43575)"
72,18,T,,SC,22,19-18,299.3180824,3.09,111.948875,"11°44'2"" R",10.43575,78.81438889,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81438888888889 10.43575, 78.81188888888889 10.436388888888889)"
73,17,S,,SA,22,18-17,281.5380863,2.13,115.683029,,10.43638889,78.81188889,GOOD,Available,LT -2NO,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81188888888889 10.436388888888889, 78.80944444444444 10.437)"
74,16,S,,SA,22,17-16,276.5874178,2.84,118.020294,,10.437,78.80944444,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80944444444444 10.437, 78.80705555555555 10.437583333333334)"
75,15,T,,SC,22,16-15,268.7112694,3.34,110.928436,"30°34'27"" L",10.43758333,78.80705556,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80705555555555 10.437583333333334, 78.80466666666666 10.436861111111112)"
76,14,S,,SA,22,15-14,275.1357789,4.03,116.35202,,10.43686111,78.80466667,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80466666666666 10.436861111111112, 78.80202777777778 10.436111111111112)"
77,LILO : 13,T,3W,DC,26,14-13,309,4.87,122,"73°49'59"" L",10.43611111,78.80202778,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80202777777778 10.436111111111112, 78.8021111111111 10.436472222222223)"
78,12,T,,DC,26,13-Dec,41,3.98,120,"41°38'31"" R",10.43647222,78.80211111,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8021111111111 10.436472222222223, 78.80147222222222 10.437194444444446)"
79,11,T,,DC,26,14-Nov,104.6526394,4.64,119.56591,"56°8'38"" L",10.43719444,78.80147222,GOOD,Available,HT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80147222222222 10.437194444444446, 78.79913888888889 10.436916666666667)"
80,10,S,,DC,26,11-Oct,258.820424,3.61,118.216034,,10.43691667,78.79913889,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79913888888889 10.436916666666667, 78.79655555555556 10.43663888888889)"
81,9,S,,DC,26,10-Sep,284.541213,2.94,114.461693,,10.43663889,78.79655556,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79655555555556 10.43663888888889, 78.79394444444445 10.436361111111111)"
82,8,T,,DC,26,09-Aug,286.9355968,4.91,114.540039,"25°38'7"" R",10.43636111,78.79394444,GOOD,Available,LT ,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79394444444445 10.436361111111111, 78.79319444444444 10.43663888888889)"
83,7,T,,DC,26,08-Jul,86.81452483,5.13,116.609962,"43°58'30"" R",10.43663889,78.79319444,GOOD,Available,,Rail Way,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79319444444444 10.43663888888889, 78.7923611111111 10.438361111111112)"
84,6,T,,DC,26,07-Jun,212.4556762,3.96,116.143585,"57°35'25"" L",10.43836111,78.79236111,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.7923611111111 10.438361111111112, 78.79105555555556 10.4385)"
85,5,T,,DC,26,06-May,141.9449336,2.82,115.109772,"44°41'35"" L",10.4385,78.79105556,GOOD,Available,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79105555555556 10.4385, 78.78919444444445 10.437055555555556)"
86,4,S,,DA,26,05-Apr,259,4.6,114.678642,,10.43705556,78.78919444,GOOD,Available,LT -2NO,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.78919444444445 10.437055555555556, 78.78744444444445 10.435666666666666)"
87,3,S,,DA,26,04-Mar,251,3.59,115.200783,,10.43566667,78.78744444,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.78744444444445 10.435666666666666, 78.78597222222223 10.434555555555555)"
88,2,T,,DC,26,03-Feb,205,3.92,119.942444,"33°54'52"" L",10.43455556,78.78597222,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.78597222222223 10.434555555555555, 78.78522222222222 10.432305555555555)"
89,1,T,,DC,26,02-Jan,261.0763432,6.71,122.613457,"10°53'11"" R",10.43230556,78.78522222,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.78522222222222 10.432305555555555, 78.78508333333333 10.432083333333333)"
90,Gantry (Pudhukottai SS),Gantry,2W,H-POLE,12,1-Gantry,27.18530894,,122.366409,,10.43208333,78.78508333,GOOD,NO E/W,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note : 1. Shut down will be required in where earth wiers are missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
