S.No,Tower No.,Tower Suspension / Tension,JOINT BOX,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
17,71,S,,SA,22,72-71,265,1.89,26.812887,,10.62708333,79.40022222,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.40022222222223 10.627083333333333, 79.39872222222223 10.625277777777779)"
18,70,S,,SA,22,71-70,263,2.76,27.481897,,10.62527778,79.39872222,GOOD,Available,HT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.39872222222223 10.625277777777779, 79.39716666666668 10.623305555555556)"
19,69,S,,SA,22,70-69,280,2.27,28.280766,,10.62330556,79.39716667,GOOD,Available,LT,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.39716666666668 10.623305555555556, 79.3956388888889 10.621333333333334)"
20,68,S,,SA,22,69-68,276.4406002,1.93,29.330269,,10.62133333,79.39563889,GOOD,Available,LT,RIVER,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.3956388888889 10.621333333333334, 79.394 10.619250000000001)"
21,67,S,,SA,22,68-67,298,2.31,30.068649,,10.61925,79.394,GOOD,Available,HT,POND,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.394 10.619250000000001, 79.39255555555556 10.617444444444445)"
22,66,S,,SA,22,67-66,260,3.76,29.511812,,10.61744444,79.39255556,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.39255555555556 10.617444444444445, 79.39161111111112 10.616055555555555)"
23,LILO : 66/1,T,3W,DC,26,66- 66/1,293,1.23,31.03664,"13°50'24"" R",10.61605556,79.39161111,GOOD,Available,,POND,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.39161111111112 10.616055555555555, 79.39111111111112 10.615638888888888)"
24,65,T,,SC,22, 66/1-65,70.25633871,1.63,35.842926,"5°47'40"" R",10.61563889,79.39111111,GOOD,Available,"LT,HT -2NO",ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.39111111111112 10.615638888888888, 79.38900000000001 10.61411111111111)"
25,64,S,,SA,22,65-64,286.9227462,2.16,31.635895,,10.61411111,79.389,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.38900000000001 10.61411111111111, 79.38694444444445 10.61261111111111)"
26,63,S,,SA,22,64-63,279.5004921,0.69,28.235691,,10.61261111,79.38694444,GOOD,Available,,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.38694444444445 10.61261111111111, 79.38494444444446 10.611166666666666)"
27,62,S,,SA,22,63-62,271.5357826,1.03,27.493359,,10.61116667,79.38494444,GOOD,Available,"HT,LT-2NO",VILLAGE ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.38494444444446 10.611166666666666, 79.38286111111111 10.609638888888888)"
28,61,S,,SA,22,62-61,282.7478315,1.69,27.451286,,10.60963889,79.38286111,GOOD,Available,LT,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.38286111111111 10.609638888888888, 79.38097222222221 10.60825)"
29,60,S,,SA,22,61-60,256.9242015,2.12,28.517879,,10.60825,79.38097222,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.38097222222221 10.60825, 79.37897222222222 10.60675)"
30,59,S,,SA,22,60-59,276.9594067,1.98,29.160509,,10.60675,79.37897222,GOOD,Available,LT -2NO,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.37897222222222 10.60675, 79.37686111111111 10.605222222222222)"
31,58,S,,SA,22,59-58,285.6674216,1.76,29.277756,,10.60522222,79.37686111,GOOD,Available,HT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.37686111111111 10.605222222222222, 79.3748611111111 10.603777777777777)"
32,57,T,,SC,22,58-57,270.1610632,2.27,30.567236,"51°42'30"" L",10.60377778,79.37486111,GOOD,Available,,VILLAGE ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.3748611111111 10.603777777777777, 79.37477777777777 10.601472222222222)"
33,56,S,,SA,22,57-56,265,NIL,30.381367,,10.60147222,79.37477778,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.37477777777777 10.601472222222222, 79.3748611111111 10.59913888888889)"
34,55,S,,SA,22,56-55,271,2.71,33.220104,,10.59913889,79.37486111,GOOD,Available,"LT,HT",ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.3748611111111 10.59913888888889, 79.37455555555555 10.596166666666667)"
35,54,S,,SA,22,55-54,310,2.62,31.706553,,10.59616667,79.37455556,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.37455555555555 10.596166666666667, 79.37444444444444 10.593777777777778)"
36,53,S,,SA,22,54-53,290,3.17,32.275146,,10.59377778,79.37444444,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.37444444444444 10.593777777777778, 79.3743611111111 10.591555555555557)"
37,52,T,,SA,22,53-52,254,2.91,32.826622,"20°50'41"" R",10.59155556,79.37436111,GOOD,Available,HT-2NO,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.3743611111111 10.591555555555557, 79.37416666666665 10.591083333333334)"
38, 51 LILO,T,3W,DC,26,52- 51 LILO,65,0.66,29.672918,"69°42'25"" L",10.59108333,79.37416667,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.37416666666665 10.591083333333334, 79.37674999999999 10.591027777777779)"
39,50,T,,DC,26, 51 LILO-50,285.053176,6.11,30.626743,"45°19'2"" R",10.59102778,79.37675,GOOD,Available,HT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.37674999999999 10.591027777777779, 79.37827777777777 10.589444444444444)"
40,49,S,,DA,26,50-49,242.7851623,1.05,30.417679,,10.58944444,79.37827778,GOOD,Available,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.37827777777777 10.589444444444444, 79.37986111111111 10.58775)"
41,48,S,,DA,26,49-48,255.3767052,2.73,29.924194,,10.58775,79.37986111,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.37986111111111 10.58775, 79.38155555555555 10.585916666666668)"
42,47,S,,DA,26,48-47,274.1182118,5.19,28.299011,,10.58591667,79.38155556,GOOD,Available,"HT,LT-2NO",,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.38155555555555 10.585916666666668, 79.38313888888888 10.58425)"
43,46,S,,DA,26,47-46,252.4997252,3.65,26.036606,,10.58425,79.38313889,GOOD,Available,LT -3NO,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.38313888888888 10.58425, 79.38497222222223 10.582305555555555)"
44,45,T,,DC,26,46-45,293.7910414,4.56,25.50036,"16°51'29"" R",10.58230556,79.38497222,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.38497222222223 10.582305555555555, 79.3861388888889 10.579888888888888)"
45,44,S,,DA,26,45-44,295.651466,2.85,23.834234,,10.57988889,79.38613889,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.3861388888889 10.579888888888888, 79.38738888888889 10.577444444444444)"
46,43,T,,DC,26,44-43,303.4138389,2.04,26.099861,"55°30'47"" L",10.57744444,79.38738889,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.38738888888889 10.577444444444444, 79.38944444444445 10.577166666666667)"
47,42,S,,DA,26,43-42,226.5282925,7.39,27.335409,,10.57716667,79.38944444,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.38944444444445 10.577166666666667, 79.39163888888889 10.57686111111111)"
48,41,S,,DA,26,42-41,244.6036881,3.52,28.04892,,10.57686111,79.39163889,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.39163888888889 10.57686111111111, 79.39383333333333 10.576555555555556)"
49,40,S,,DA,26,41-40,242.6594378,1.69,27.702005,,10.57655556,79.39383333,GOOD,Available,"LT,HT",ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.39383333333333 10.576555555555556, 79.39611111111111 10.57625)"
50,39,T,,DC,26,40-39,251.3545567,4.06,26.094643,"29°20'48"" R",10.57625,79.39611111,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.39611111111111 10.57625, 79.397 10.575583333333332)"
51,38,T,,DC,26,39-38,121.9259116,3.81,24.832209,"19°46'6"" R",10.57558333,79.397,GOOD,Available,LT,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.397 10.575583333333332, 79.39811111111112 10.573916666666667)"
52,37,S,,DA,26,38-37,221.6845622,4.67,23.617998,,10.57391667,79.39811111,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.39811111111112 10.573916666666667, 79.39911111111111 10.572333333333333)"
53,36,T,,DC,26,37-36,205.9072287,3.19,22.61698,"2°48'59"" R",10.57233333,79.39911111,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.39911111111111 10.572333333333333, 79.39927777777778 10.572083333333333)"
54,35,T,,H-POLE,12,36-35H,31.8229049,6.53,22.342381,"5°30'43"" L",10.57208333,79.39927778,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.39927777777778 10.572083333333333, 79.39958333333334 10.571638888888888)"
55,32,T,,H-POLE,12,35H-32H,61.71855662,4.65,24.032843,"4°26'5"" L",10.57163889,79.39958333,GOOD,Available,230 KV,,AGRI,UP LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.39958333333334 10.571638888888888, 79.39977777777779 10.571416666666666)"
56,31,T,2W,DC,26,32H-31,30.8771612,7.03,24.19232,"4°9'30"" R",10.57141667,79.39977778,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.39977777777779 10.571416666666666, 79.40100000000001 10.569694444444444)"
57,30,S,,DA,26,31-30,234.4222377,4.11,24.699915,,10.56969444,79.401,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.40100000000001 10.569694444444444, 79.40236111111112 10.567722222222223)"
58,29,S,,DA,26,30-29,264.769104,5.01,23.301456,,10.56772222,79.40236111,GOOD,Available,,CANAL,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.40236111111112 10.567722222222223, 79.4038888888889 10.565666666666667)"
59,28,T,,DC,26,29-28,279.7175931,6.01,25.097385,"9°52'19"" R",10.56566667,79.40388889,GOOD,Available,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.4038888888889 10.565666666666667, 79.40516666666667 10.56313888888889)"
60,27,S,,DA,26,28-27,314.32504,3.32,26.413761,,10.56313889,79.40516667,GOOD,Available,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.40516666666667 10.56313888888889, 79.40616666666668 10.561)"
61,26,S,,DA,26,27-26,260.7721806,4.71,27.520338,,10.561,79.40616667,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.40616666666668 10.561, 79.40725 10.558722222222222)"
62,25,T,,DC,26,26-25,278.658005,3.84,27.344025,"45°26'48"" L",10.55872222,79.40725,GOOD,Available,LT,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.40725 10.558722222222222, 79.40950000000001 10.557944444444445)"
63,24,S,,DA,26,25-24,259.0242552,4.17,28.379551,,10.55794444,79.4095,GOOD,Available,"HT,LT",ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.40950000000001 10.557944444444445, 79.41169444444445 10.55713888888889)"
64,23,S,,DA,26,24-23,255.6564472,3.89,27.434134,,10.55713889,79.41169444,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.41169444444445 10.55713888888889, 79.41402777777779 10.556277777777778)"
65,22,T,,DC,26,23-22,274.2840946,1.62,26.500101,"23°45'4"" L",10.55627778,79.41402778,GOOD,Available,,"ROAD,CANAL",AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.41402777777779 10.556277777777778, 79.41647222222223 10.556444444444445)"
66,21,S,,DA,26,22-21,266.9415753,5.39,24.423143,,10.55644444,79.41647222,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.41647222222223 10.556444444444445, 79.41911111111112 10.556611111111112)"
67,20,S,,DA,26,21-20,289.8276255,7.13,23.063492,,10.55661111,79.41911111,GOOD,Available,LT,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.41911111111112 10.556611111111112, 79.42186111111111 10.556750000000001)"
68,19,S,,DA,26,20-19,299.8534129,3.56,24.273235,,10.55675,79.42186111,GOOD,Available,,POND,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.42186111111111 10.556750000000001, 79.42425 10.55688888888889)"
69,18,S,,DA,26,19-18,263.1344418,6.85,23.020689,,10.55688889,79.42425,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.42425 10.55688888888889, 79.42655555555557 10.557027777777778)"
70,17,T,,DC,26,18-17,254.0218988,3.06,23.200108,"17°42'0"" L",10.55702778,79.42655556,GOOD,Available,"HT,LT -2NO",ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.42655555555557 10.557027777777778, 79.42841666666668 10.557777777777778)"
71,16,S,,DA,26,17-16,218.5085527,3.98,12.580474,,10.55777778,79.42841667,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.42841666666668 10.557777777777778, 79.43008333333334 10.55838888888889)"
72,15,S,,DA,26,16-15,194.211056,4.92,11.989572,,10.55838889,79.43008333,GOOD,Available,HT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.43008333333334 10.55838888888889, 79.43183333333334 10.559083333333334)"
73,14,T,2W,DC,26,15-14,208.3190142,6.03,15.489914,"27°46'11"" R",10.55908333,79.43183333,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.43183333333334 10.559083333333334, 79.43372222222223 10.55888888888889)"
74,13,S,,DA,26,14-13,205.9789623,2.09,15.205074,,10.55888889,79.43372222,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.43372222222223 10.55888888888889, 79.43594444444444 10.558666666666667)"
75,12,S,,DA,26,13-Dec,244.8304842,3.31,15.74733,,10.55866667,79.43594444,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.43594444444444 10.558666666666667, 79.43761111111111 10.558472222222223)"
76,11,T,,DC,26,12-Nov,184.199536,6.2,14.608295,"49°9'4"" R",10.55847222,79.43761111,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.43761111111111 10.558472222222223, 79.43902777777778 10.556333333333335)"
77,10,S,,DA,26,11-Oct,281.2111975,1.75,14.934631,,10.55633333,79.43902778,GOOD,Available,LT -3NO,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.43902777777778 10.556333333333335, 79.44061111111111 10.554027777777778)"
78,9,S,,DA,26,10-Sep,308.149942,4.36,14.354,,10.55402778,79.44061111,GOOD,Available,HT -2NO,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.44061111111111 10.554027777777778, 79.44197222222222 10.552083333333334)"
79,8,T,,DC,26,09-Aug,261.4533846,1.54,13.595232,"13°27'18"" L",10.55208333,79.44197222,GOOD,Available,"HT,LT -3NO",ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.44197222222222 10.552083333333334, 79.44352777777779 10.550694444444446)"
80,7,S,,DA,26,08-Jul,230.1661549,7.01,15.956419,,10.55069444,79.44352778,GOOD,NO E/W,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.44352777777779 10.550694444444446, 79.44525 10.549222222222221)"
81,6,S,,DA,26,07-Jun,248.153488,4.98,16.275814,,10.54922222,79.44525,GOOD,NO E/W,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.44525 10.549222222222221, 79.44702777777778 10.547666666666666)"
82,5,S,,DA,26,06-May,260.8007244,4.63,16.254402,,10.54766667,79.44702778,GOOD,NO E/W,LT,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.44702777777778 10.547666666666666, 79.44886111111111 10.546083333333334)"
83,4,S,,DA,26,05-Apr,266.2605797,3.21,15.575088,,10.54608333,79.44886111,GOOD,NO E/W,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.44886111111111 10.546083333333334, 79.45055555555555 10.544611111111111)"
84,3,S,,DA,26,04-Mar,247.1390818,3.71,15.411797,,10.54461111,79.45055556,GOOD,NO E/W,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.45055555555555 10.544611111111111, 79.45222222222222 10.543194444444444)"
85,2,T,,DC,26,03-Feb,240.6293264,1.59,16.920605,"45°58'33"" R",10.54319444,79.45222222,GOOD,NO E/W,HT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.45222222222222 10.543194444444444, 79.45233333333334 10.541333333333332)"
86,1,T,,DC,26,02-Jan,205.4899845,2.56,19.312565,"89°33'56"" R",10.54133333,79.45233333,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.45233333333334 10.541333333333332, 79.452 10.541305555555555)"
87,Gantry (Koilkalappal SS),Gantry,2W,H-POLE,12,1-Gantry,36.68547601,,18.991034,,10.54130556,79.452,GOOD,NO E/W,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note : 1. Shut down will be required in where earth wiers are missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
