S.No,Tower No.,Tower Suspension / Tension,JOINT BOX,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
11,100,S,,SA,22,101-100,258.6415888,3.89,27.853901,,10.52172222,79.32083333,GOOD,Available,LT,VILLAGE ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.32083333333333 10.521722222222223, 79.323 10.522861111111112)"
12,99,S,,SA,22,100-99,266.6054132,1.73,27.048412,,10.52286111,79.323,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.323 10.522861111111112, 79.325 10.523916666666668)"
13,98,S,,SA,22,99-98,247.1099787,4.65,26.872044,,10.52391667,79.325,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.325 10.523916666666668, 79.32713888888888 10.525055555555557)"
14,97,S,,SA,22,98-97,266.5529033,2.95,28.299137,,10.52505556,79.32713889,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.32713888888888 10.525055555555557, 79.32922222222221 10.526166666666667)"
15,96,T,2W,SC,22,97-96,259.2041527,1.25,28.39024,"15°22'53"" R",10.52616667,79.32922222,GOOD,Available,LT,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.32922222222221 10.526166666666667, 79.3316111111111 10.526722222222222)"
16,95,S,,SA,22,96-95,270.4630091,4.85,27.867363,,10.52672222,79.33161111,GOOD,Available,LT,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.3316111111111 10.526722222222222, 79.33402777777778 10.527333333333335)"
17,94,S,,SA,22,95-94,272.4147219,6.23,26.371267,,10.52733333,79.33402778,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.33402777777778 10.527333333333335, 79.33666666666666 10.527944444444445)"
18,93,T,,SC,22,94-93,295.1532411,2.74,24.741388,"13°1'34"" L",10.52794444,79.33666667,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.33666666666666 10.527944444444445, 79.33883333333333 10.529055555555557)"
19,92,S,,SA,22,93-92,268.2339142,2.95,24.187786,,10.52905556,79.33883333,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.33883333333333 10.529055555555557, 79.34094444444445 10.530055555555556)"
20,91,S,,SA,22,92-91,254.6964584,1.4,25.56982,,10.53005556,79.34094444,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.34094444444445 10.530055555555556, 79.34305555555555 10.531083333333335)"
21,90,S,,SA,22,91-90,259.4937697,3.96,24.015835,,10.53108333,79.34305556,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.34305555555555 10.531083333333335, 79.34538888888889 10.532222222222224)"
22,89,S,,SA,22,90-89,283.2353985,5.86,2.07421875,,10.53222222,79.34538889,GOOD,Available,,"VILLAGE ROAD,POND",Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.34538888888889 10.532222222222224, 79.34780555555555 10.533388888888888)"
23,88,T,,SC,22,89-88,293.7300032,2.72,27.607449,"33°27'0"" L",10.53338889,79.34780556,GOOD,Available,LT,"VILLAGE ROAD,POND",AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.34780555555555 10.533388888888888, 79.34908333333333 10.535527777777778)"
24,87,S,,SA,22,88-87,276.0077125,1.67,28.403339,,10.53552778,79.34908333,GOOD,Available,"LT,HT",ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.34908333333333 10.535527777777778, 79.35047222222222 10.537722222222222)"
25,86,S,,SA,22,87-86,286.3575877,4.96,29.46056,,10.53772222,79.35047222,GOOD,Available,LT -2NO,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.35047222222222 10.537722222222222, 79.35172222222222 10.539833333333334)"
26,85,S,,SA,22,86-85,270.222472,3.18,28.7586,,10.53983333,79.35172222,GOOD,Available,"HT,LT -2NO","VILLAGE ROAD, CANAL",AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.35172222222222 10.539833333333334, 79.35297222222222 10.541777777777778)"
27,84,S,,SA,22,85-84,253.1877254,4.76,27.541241,,10.54177778,79.35297222,GOOD,Available,,VILLAGE ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.35297222222222 10.541777777777778, 79.3543611111111 10.543944444444444)"
28,83,S,,SA,22,84-83,286.1359571,2.63,27.776279,,10.54394444,79.35436111,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.3543611111111 10.543944444444444, 79.35569444444444 10.546138888888889)"
29,82,S,,SA,22,83-82,283.2783717,3.56,24.427294,,10.54613889,79.35569444,GOOD,Available,"HT ,110 KV",,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.35569444444444 10.546138888888889, 79.35711111111111 10.548388888888889)"
30,81,T,,SC,22,82-81,293.818358,4.72,22.37085,"4°54'2"" R",10.54838889,79.35711111,GOOD,Available,HT,"ROAD ,CANAL",AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.35711111111111 10.548388888888889, 79.35747222222221 10.54886111111111)"
31,LILO : 81/1,T,3W,DC,26,81-81/1,62.43544894,3.75,22.451393,"76°43'3"" R",10.54886111,79.35747222,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.35747222222221 10.54886111111111, 79.35575 10.549583333333333)"
32,81/2,S,,DA,26,81/1-81/2,204.3624314,2.16,26.019909,,10.54958333,79.35575,GOOD,Available,HT,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.35575 10.549583333333333, 79.3538611111111 10.550416666666667)"
33,81/3,T,,DC,26,81/2-81/3,225.2820085,4.96,25.766062,"2°20'24"" R",10.55041667,79.35386111,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.3538611111111 10.550416666666667, 79.35213888888889 10.551250000000001)"
34,81/4,S,,DA,26,81/3-81/4,209.9110541,3.78,24.898224,,10.55125,79.35213889,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.35213888888889 10.551250000000001, 79.35030555555555 10.552111111111111)"
35,81/5,S,,DA,26,81/4-81/5,221.0143022,3.64,24.373497,,10.55211111,79.35030556,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.35030555555555 10.552111111111111, 79.3485 10.552944444444446)"
36,81/6,T,,DC,26,81/5-81/6,218.4432917,7.45,25.104067,"25°31'50"" R",10.55294444,79.3485,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.3485 10.552944444444446, 79.34686111111111 10.554916666666667)"
37,81/7,S,,DA,26,81/6-81/7,282.6753665,3.61,27.613438,,10.55491667,79.34686111,GOOD,Available,"LT,HT",VILLAGE ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.34686111111111 10.554916666666667, 79.34522222222222 10.557111111111112)"
38,81/8,S,,DA,26,81/7-81/8,303.7828541,6.45,26.684372,,10.55711111,79.34522222,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.34522222222222 10.557111111111112, 79.34375 10.558694444444445)"
39,81/9,T,,DC,26,81/8-81/9,237.138475,2.79,26.266653,"57°47'55"" L",10.55869444,79.34375,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.34375 10.558694444444445, 79.34119444444444 10.558222222222224)"
40,81/10,S,,DA,26,81/9-81/10,284.3407423,1.98,26.67263,,10.55822222,79.34119444,GOOD,Available,,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.34119444444444 10.558222222222224, 79.33891666666666 10.55788888888889)"
41,81/11,S,,DA,26,81/10-81/11,251.2092179,3.84,26.113155,,10.55788889,79.33891667,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.33891666666666 10.55788888888889, 79.33652777777777 10.557361111111112)"
42,81/12,S,,DA,26,81/11-81/12,266.5889334,3.62,26.286612,,10.55736111,79.33652778,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.33652777777777 10.557361111111112, 79.3338611111111 10.556944444444445)"
43,81/13,T,2W,DC,26,81/12-81/13,298.2458657,3.98,26.760445,"1°42'19"" L",10.55694444,79.33386111,GOOD,Available,HT,VILLAGE ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.3338611111111 10.556944444444445, 79.33119444444444 10.556444444444445)"
44,81/14,S,,DA,26,81/13-81/14,296.4802408,2.85,27.614582,,10.55644444,79.33119444,GOOD,Available,LT,"ROAD ,CANAL",AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.33119444444444 10.556444444444445, 79.32897222222222 10.556027777777778)"
45,81/15,S,,DA,26,81/14-81/15,247.5195995,3.86,28.652729,,10.55602778,79.32897222,GOOD,Available,"LT,HT",ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.32897222222222 10.556027777777778, 79.32663888888888 10.555611111111112)"
46,81/16,S,,DA,26,81/15-81/16,259.0665865,1.02,28.331989,,10.55561111,79.32663889,GOOD,Available,"LT,HT",,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.32663888888888 10.555611111111112, 79.3243611111111 10.555194444444446)"
47,81/17,S,,DA,26,81/16-81/17,253.7196582,6.52,29.421783,,10.55519444,79.32436111,GOOD,Available,"LT,HT",,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.3243611111111 10.555194444444446, 79.32213888888889 10.554805555555557)"
48,81/18,T,,DC,26,81/17-81/18,247.5327942,5.1,29.704197,"10°21'27"" R",10.55480556,79.32213889,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.32213888888889 10.554805555555557, 79.32002777777777 10.554805555555557)"
49,81/19,S,,DA,26,81/18-81/19,229.9315137,1.64,33.311012,,10.55480556,79.32002778,GOOD,Available,,"ROAD ,CANAL",Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.32002777777777 10.554805555555557, 79.31738888888889 10.554777777777778)"
50,81/20,T,,DC,26,81/19-81/20,288.4755589,2.39,31.572632,"4°30'8"" L",10.55477778,79.31738889,GOOD,Available,"LT,HT",ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.31738888888889 10.554777777777778, 79.31533333333333 10.554611111111111)"
51,81/21,T,,DC,26,81/20-81/21,225.4897335,6.08,29.066992,"9°54'19"" R",10.55461111,79.31533333,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.31533333333333 10.554611111111111, 79.3133611111111 10.554777777777778)"
52,81/22,T,,DC,26,81/21-81/22,217.4667605,1.15,27.113068,"46°21'18"" R",10.55477778,79.31336111,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.3133611111111 10.554777777777778, 79.3116111111111 10.55688888888889)"
53,81/23,S,,DA,26,81/22-81/23,303.0105583,8.26,27.312166,,10.55688889,79.31161111,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.3116111111111 10.55688888888889, 79.31041666666667 10.558444444444445)"
54,81/24,S,,DA,26,81/23-81/24,216.484438,2.53,27.759218,,10.55844444,79.31041667,GOOD,Available,LT,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.31041666666667 10.558444444444445, 79.30908333333333 10.560166666666667)"
55,81/25,S,,DA,26,81/24-81/25,240.3165867,2.16,28.252346,,10.56016667,79.30908333,GOOD,Available,"LT,HT",ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.30908333333333 10.560166666666667, 79.30763888888889 10.562000000000001)"
56,81/26,S,,DA,26,81/25-81/26,255.6980585,2.4,27.287355,,10.562,79.30763889,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.30763888888889 10.562000000000001, 79.30630555555555 10.563722222222223)"
57,81/27,T,2W,DC,26,81/26-81/27,240.9016367,3.91,29.207397,"2°42'18"" L",10.56372222,79.30630556,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.30630555555555 10.563722222222223, 79.30508333333333 10.565138888888889)"
58,81/28,S,,DA,26,81/27-81/28,206.0959363,6.5,28.950508,,10.56513889,79.30508333,GOOD,NO E/W,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.30508333333333 10.565138888888889, 79.30380555555556 10.566666666666668)"
59,81/29,S,,DA,26,81/28-81/29,219.1237071,4.85,28.826481,,10.56666667,79.30380556,GOOD,NO E/W,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.30380555555556 10.566666666666668, 79.30247222222222 10.568249999999999)"
60,81/30,T,,DC,26,81/29-81/30,228.1452711,1.8,32.373615,"34°25'25"" L",10.56825,79.30247222,GOOD,NO E/W,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.30247222222222 10.568249999999999, 79.30002777777777 10.568972222222222)"
61,81/31,S,,DA,26,81/30-81/31,280.4096645,4.03,34.498863,,10.56897222,79.30002778,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.30002777777777 10.568972222222222, 79.29766666666667 10.5695)"
62,81/32,S,,DA,26,81/31-81/32,264.601763,1.02,35.579929,,10.5695,79.29766667,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.29766666666667 10.5695, 79.29541666666667 10.57011111111111)"
63,81/33,S,,DA,26,81/32-81/33,254.6410811,3.22,36.790554,,10.57011111,79.29541667,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.29541666666667 10.57011111111111, 79.29288888888888 10.57075)"
64,81/34,S,,DA,26,81/33-81/34,285.6417579,5.81,36.02676,,10.57075,79.29288889,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.29288888888888 10.57075, 79.29038888888888 10.571361111111111)"
65,81/35,T,,DC,26,81/34-81/35,282.5610012,0.39,33.863537,"31°12'32"" L",10.57136111,79.29038889,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.29038888888888 10.571361111111111, 79.28808333333333 10.570638888888888)"
66,81/36,S,,DA,26,81/35-81/36,264.0170576,1.73,34.256531,,10.57063889,79.28808333,GOOD,Available,"HT ,LT -2NO",ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.28808333333333 10.570638888888888, 79.28536111111111 10.569722222222222)"
67,81/37,S,,DA,26,81/36-81/37,314.4298285,3.96,35.07959,,10.56972222,79.28536111,GOOD,Available,,POND,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.28536111111111 10.569722222222222, 79.28302777777778 10.568972222222222)"
68,81/38,S,,DA,26,81/37-81/38,269.4374994,4.85,34.203552,,10.56897222,79.28302778,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.28302777777778 10.568972222222222, 79.28088888888888 10.568249999999999)"
69,81/39,S,,DA,26,81/38-81/39,245.3925812,6.32,33.946285,,10.56825,79.28088889,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.28088888888888 10.568249999999999, 79.27836111111111 10.567499999999999)"
70,81/40,T,,DC,26,81/39-81/40,289.4146732,2.05,35.802158,"7°38'10"" L",10.5675,79.27836111,GOOD,Available,LT -2NO,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.27836111111111 10.567499999999999, 79.27758333333333 10.56713888888889)"
71,81/41,T,2W,DC,26,81/40-81/41,94.81127291,2.4,35.306545,"4°48'58"" R",10.56713889,79.27758333,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.27758333333333 10.56713888888889, 79.27569444444444 10.566472222222224)"
72,81/42,S,,DA,26,81/41-81/42,217.5500574,1.89,38.083057,,10.56647222,79.27569444,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.27569444444444 10.566472222222224, 79.27397222222223 10.565777777777779)"
73,81/43,S,,DA,26,81/42-81/43,204.4605183,3.06,38.731728,,10.56577778,79.27397222,GOOD,Available,LT,"ROAD,CANAL",AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.27397222222223 10.565777777777779, 79.27197222222222 10.565000000000001)"
74,81/44,T,,DC,26,81/43-81/44,234.5294338,1.58,37.185719,"12°26'5"" L",10.565,79.27197222,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.27197222222222 10.565000000000001, 79.27105555555555 10.564388888888889)"
75,81/45,T,,DC,26,81/44-81/45,123.1267291,2.69,35.69635,"38°35'39"" L",10.56438889,79.27105556,GOOD,Available,HT,"ROAD,CANAL",Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.27105555555555 10.564388888888889, 79.27027777777778 10.561916666666667)"
76,81/46,S,,DA,26,81/45-81/46,285.1292817,1.12,36.618774,,10.56191667,79.27027778,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.27027777777778 10.561916666666667, 79.26955555555556 10.559583333333334)"
77,81/47,S,,DA,26,81/46-81/47,269.1243072,2.94,31.555511,,10.55958333,79.26955556,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.26955555555556 10.559583333333334, 79.26897222222222 10.55775)"
78,81/48,S,,DA,26,81/47-81/48,212.2552343,3.95,28.697014,,10.55775,79.26897222,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.26897222222222 10.55775, 79.26825 10.555361111111111)"
79,81/49,T,,DC,26,81/48-81/49,278.3910914,3.72,26.517742,"67°12'45"" R",10.55536111,79.26825,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.26825 10.555361111111111, 79.26780555555555 10.555305555555556)"
80,81/50,T,,DC,26,81/49-81/50,48.0333799,4.14,29.195269,"29°44'26"" L",10.55530556,79.26780556,GOOD,Available,110 KV,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.26780555555555 10.555305555555556, 79.26658333333333 10.554444444444446)"
81,81/51,T,,DC,26,81/50-81/51,163.3255083,6.52,28.584751,"4°43'39"" L",10.55444444,79.26658333,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.26658333333333 10.554444444444446, 79.26505555555555 10.553166666666668)"
82,81/52,T,,DC,26,81/51-81/52,218.6291444,3.85,27.284302,"2°38'3"" L",10.55316667,79.26505556,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.26505555555555 10.553166666666668, 79.26319444444445 10.551444444444446)"
83,81/53,T,,DC,26,81/52-81/53,278.5089406,2.33,28.606003,"43°30'44"" L",10.55144444,79.26319444,GOOD,Available,LT,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.26319444444445 10.551444444444446, 79.26319444444445 10.551166666666667)"
84,Gantry ( N.T.KUDI SS),Gantry,2W,H-POLE,12,81/53-Gantry,30.58873741,,28.668392,,10.55116667,79.26319444,GOOD,NO E/W,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note : 1. Shut down will be required in where earth wiers are missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
