S.No,Station,Latitude,Longitude,line_geom
1,Vyasarpadi,13.108811994520758,80.26926425856378,
2,Vyasarapdi,13.108811994520758,80.26926425856378,"LINESTRING(80.26926425856378 13.108811994520758, 80.26926425856378 13.108811994520758)"
