S.No,Station,Latitude,Longitude,line_geom
1,Mudis,10.594150298476304,77.3283964662548,
2,Sholayar nagar,10.455302,77.007272,"LINESTRING(77.3283964662548 10.594150298476304, 77.007272 10.455302)"
