S.No,Station,Latitude,Longitude,line_geom
1,Valparai Town,10.915785743659963,78.80191073124539,
2,Mudis,10.594150298476304,77.3283964662548,"LINESTRING(78.80191073124539 10.915785743659963, 77.3283964662548 10.594150298476304)"
