S.No,Station,Latitude,Longitude,line_geom
1,KAMUTHI,9.349823012110539,78.3956085643446,
2,Thiruchuli,9.519595262498175,78.22328646591656,"LINESTRING(78.3956085643446 9.349823012110539, 78.22328646591656 9.519595262498175)"
