S.No,Station,Latitude,Longitude,line_geom
1,Deviakurichi,11.583571225599522,78.72360645133959,
2,TAP on Deviakurichi-Valayapatti,11.151142887215498,78.50368923482407,"LINESTRING(78.72360645133959 11.583571225599522, 78.50368923482407 11.151142887215498)"
3,PUDANSANTHAI,11.317723015734366,78.17613885325525,"LINESTRING(78.50368923482407 11.151142887215498, 78.17613885325525 11.317723015734366)"
4,TAP on Deviakurichi-Valayapatti,11.151142887215498,78.50368923482407,"LINESTRING(78.17613885325525 11.317723015734366, 78.50368923482407 11.151142887215498)"
5,Valayapatti,9.570703076556525,77.69993542597497,"LINESTRING(78.50368923482407 11.151142887215498, 77.69993542597497 9.570703076556525)"
