S.No,Station,Latitude,Longitude,line_geom
1,Mosur,13.097070787369963,79.68592671529296,
2,Thiruvalam,13.039534368622938,79.24602708661295,"LINESTRING(79.68592671529296 13.097070787369963, 79.24602708661295 13.039534368622938)"
