S.No,Station,Latitude,Longitude,line_geom
1,TTPS,8.763932,78.176207,
2,TAP on TTPS-400 Kayathar,8.897205684988974,77.864822660158,"LINESTRING(78.176207 8.763932, 77.864822660158 8.897205684988974)"
3,Thennampatti,8.906912,77.868977,"LINESTRING(77.864822660158 8.897205684988974, 77.868977 8.906912)"
4,TAP on TTPS-400 Kayathar,8.897205684988974,77.864822660158,"LINESTRING(77.868977 8.906912, 77.864822660158 8.897205684988974)"
5,400 Kayathar,8.9567829,77.7256248,"LINESTRING(77.864822660158 8.897205684988974, 77.7256248 8.9567829)"
