S.No,Station,Latitude,Longitude,line_geom
1,Veerapuram,12.7398978,80.0025306,
2,CUDDALORE 230,11.727679897230315,79.732029457698,"LINESTRING(80.0025306 12.7398978, 79.732029457698 11.727679897230315)"
