S.No,Station,Latitude,Longitude,line_geom
1,Pallavaram,12.97180984712223,80.15520906124875,
2,Airport,12.983976316270285,80.16991027414777,"LINESTRING(80.15520906124875 12.97180984712223, 80.16991027414777 12.983976316270285)"
