S.No,Station,Latitude,Longitude,line_geom
1,SLDC Erode,11.335985918090868,77.7176826231301,
2,Ingur,11.243502862735932,77.57716383816411,"LINESTRING(77.7176826231301 11.335985918090868, 77.57716383816411 11.243502862735932)"
