S.No,Station,Latitude,Longitude,line_geom
1,CMRL Central,13.08012358635394,80.271185739637,
2,Pulianthope,13.098988155247197,80.26847271893276,"LINESTRING(80.271185739637 13.08012358635394, 80.26847271893276 13.098988155247197)"
