S.No,Station,Latitude,Longitude,line_geom
1,Metrozone,11.801239259487891,77.80357828964391,
2,Thirumangalam,13.086922574658862,80.19770943265007,"LINESTRING(77.80357828964391 11.801239259487891, 80.19770943265007 13.086922574658862)"
