S.No,Station,Latitude,Longitude,line_geom
1,Peelamedu,11.020012406428412,76.9931877643134,
2,Racecourse,11.005270785973757,76.98373794267155,"LINESTRING(76.9931877643134 11.020012406428412, 76.98373794267155 11.005270785973757)"
