S.No,Station,Latitude,Longitude,line_geom
1,Neyveli Auto,11.598303976773952,79.44631671311863,
2,Neyveli TS II,11.598303976773952,79.44631671311863,"LINESTRING(79.44631671311863 11.598303976773952, 79.44631671311863 11.598303976773952)"
