S.No,Station,Latitude,Longitude,line_geom
1,Kundah PH3,11.242883986475368,76.76948850455805,
2,Kundah PH4,11.2612073,76.8061842,"LINESTRING(76.76948850455805 11.242883986475368, 76.8061842 11.2612073)"
