S.No,Station,Latitude,Longitude,line_geom
1,Aliyar,10.45530087628011,77.00707473928564,
2,Iyyarpady,10.360745165400628,76.97990273945372,"LINESTRING(77.00707473928564 10.45530087628011, 76.97990273945372 10.360745165400628)"
3,SholayarI,10.355390567838437,76.8803052189021,"LINESTRING(76.97990273945372 10.360745165400628, 76.8803052189021 10.355390567838437)"
