S.No,Station,Latitude,Longitude,line_geom
1,Villupuram,11.939779072170369,79.48497674302396,
2,Villupuram RCE office,11.935769108479493,79.5036201416045,"LINESTRING(79.48497674302396 11.939779072170369, 79.5036201416045 11.935769108479493)"
