S.No,Station,Latitude,Longitude,line_geom
1,Trichy,10.788821959354143,78.64484647176862,
2,perambalur,11.238441491759284,78.89282100452769,"LINESTRING(78.64484647176862 10.788821959354143, 78.89282100452769 11.238441491759284)"
