S.No,Station,Latitude,Longitude,line_geom
1,Aliyar Nagar,10.455302,77.007272,
2,Navamalai,10.456263283870944,77.00560138269775,"LINESTRING(77.007272 10.455302, 77.00560138269775 10.456263283870944)"
