S.No,Station,Latitude,Longitude,line_geom
1,Sankarapuram,11.875397,78.906905,
2,Thiruvannamalai,12.205085073888805,79.03897266589736,"LINESTRING(78.906905 11.875397, 79.03897266589736 12.205085073888805)"
