S.No,Station,Latitude,Longitude,line_geom
1,MTPS III,11.770866,77.813051,
2,Karamadai,11.294951398017776,77.00628026805425,"LINESTRING(77.813051 11.770866, 77.00628026805425 11.294951398017776)"
3,Arasur,11.093378214573184,77.12567244715785,"LINESTRING(77.00628026805425 11.294951398017776, 77.12567244715785 11.093378214573184)"
