S.No,Station,Latitude,Longitude,line_geom
1,Virudhunagar 765,9.450609,77.999932,
2,TAP on Virudhunagar 765-Thennampatti,8.921413752257292,77.87246989579832,"LINESTRING(77.999932 9.450609, 77.87246989579832 8.921413752257292)"
3,400 Kayathar,8.9567829,77.7256248,"LINESTRING(77.87246989579832 8.921413752257292, 77.7256248 8.9567829)"
4,TAP on Virudhunagar 765-Thennampatti,8.921413752257292,77.87246989579832,"LINESTRING(77.7256248 8.9567829, 77.87246989579832 8.921413752257292)"
5,Thennampatti,8.906912,77.868977,"LINESTRING(77.87246989579832 8.921413752257292, 77.868977 8.906912)"
