S.No,Station,Latitude,Longitude,line_geom
1,Singara,11.533711441102016,76.60132635870276,
2,Moyar,11.575110105027326,76.65015506854539,"LINESTRING(76.60132635870276 11.533711441102016, 76.65015506854539 11.575110105027326)"
