S.No,Station,Latitude,Longitude,line_geom
1,Alandur GIS,13.002843332040676,80.20164345010907,
2,Airport,12.983976316270285,80.16991027414777,"LINESTRING(80.20164345010907 13.002843332040676, 80.16991027414777 12.983976316270285)"
