S.No,Station,Latitude,Longitude,line_geom
1,Nokia,12.94383635969108,79.93568805708756,
2,Sriperumpudur,12.981101494992117,79.9743993527881,"LINESTRING(79.93568805708756 12.94383635969108, 79.9743993527881 12.981101494992117)"
