S.No,Station,Latitude,Longitude,line_geom
1,NCTPS I,13.25235681596119,80.32743954460798,
2,NCTPS II,13.257631,80.327042,"LINESTRING(80.32743954460798 13.25235681596119, 80.327042 13.257631)"
3,Alamathy,13.20577805723491,80.09901956945548,"LINESTRING(80.327042 13.257631, 80.09901956945548 13.20577805723491)"
