S.No,Station,Latitude,Longitude,line_geom
1,Alundur,10.693208550341748,78.61199867438613,
2,Paramathi PGCIL,10.96164437097552,77.92259331595801,"LINESTRING(78.61199867438613 10.693208550341748, 77.92259331595801 10.96164437097552)"
