S.No,Station,Latitude,Longitude,line_geom
1,MANALI (GIS),13.176893585703366,80.27185604866351,
2,Pulianthope GIS,13.098988155247197,80.26847271893276,"LINESTRING(80.27185604866351 13.176893585703366, 80.26847271893276 13.098988155247197)"
