S.No,Station,Latitude,Longitude,line_geom
1,Shoolagiri,12.668943071662344,77.99180096578431,
2,Gurubarapally,12.576468888701305,78.14958923479134,"LINESTRING(77.99180096578431 12.668943071662344, 78.14958923479134 12.576468888701305)"
3,Singarapet,12.226817632765979,78.59734275614105,"LINESTRING(78.14958923479134 12.576468888701305, 78.59734275614105 12.226817632765979)"
