S.No,Station,Latitude,Longitude,line_geom
1,Koyambedu (AIS),13.08438388977109,80.17456206140237,
2,Koyambedu CMRL (GIS),13.0716883745108,80.19427731976648,"LINESTRING(80.17456206140237 13.08438388977109, 80.19427731976648 13.0716883745108)"
